account_id,customer_id,account_type,currency,account_status,mobile_banking_flag,internet_banking_flag,atm_card_flag,checkbook_flag
ACC000003663,3663,Mobile Wallet,USD,Active,1,1,1,0
ACC000003664,3664,Call Account,USD,Active,0,1,1,0
ACC000003665,3665,Mobile Wallet,USD,Active,1,0,0,0
ACC000003666,3666,USD Nostro,USD,Active,1,1,1,0
ACC000003667,3667,Current,EUR,Active,1,1,1,0
ACC000003668,3668,USD Nostro,ZWG,Active,1,0,1,0
ACC000003669,3669,USD Nostro,ZWG,Active,0,1,1,0
ACC000003670,3670,USD Nostro,USD,Active,1,1,1,0
ACC000003671,3671,Mobile Wallet,EUR,Active,1,0,1,0
ACC000003672,3672,Current,ZWG,Restricted,1,1,0,0
ACC000003673,3673,Call Account,USD,Active,1,1,1,1
ACC000003674,3674,Mobile Wallet,USD,Active,1,1,1,0
ACC000003675,3675,Savings,USD,Active,1,0,1,0
ACC000003676,3676,Corporate Current,USD,Active,1,0,1,0
ACC000003677,3677,Mobile Wallet,ZWG,Active,1,1,1,1
ACC000003678,3678,Savings,ZWG,Active,1,0,0,0
ACC000003679,3679,Current,GBP,Active,1,1,1,0
ACC000003680,3680,Savings,USD,Active,1,1,1,0
ACC000003681,3681,Call Account,USD,Restricted,1,1,1,0
ACC000003682,3682,Current,EUR,Active,1,1,1,1
ACC000003683,3683,Call Account,ZWG,Active,1,0,1,1
ACC000003684,3684,Mobile Wallet,ZAR,Active,0,1,0,1
ACC000003685,3685,USD Nostro,USD,Active,0,0,0,1
ACC000003686,3686,Mobile Wallet,ZWG,Active,0,1,1,0
ACC000003687,3687,USD Nostro,USD,Active,1,1,1,1
ACC000003688,3688,Savings,ZAR,Active,1,0,1,0
ACC000003689,3689,Current,ZWG,Dormant,1,0,1,0
ACC000003690,3690,Mobile Wallet,ZAR,Active,1,1,1,0
ACC000003691,3691,Current,ZWG,Active,1,1,0,0
ACC000003692,3692,Savings,ZWG,Active,1,1,1,0
ACC000003693,3693,Savings,USD,Active,0,1,1,0
ACC000003694,3694,Mobile Wallet,ZAR,Active,1,1,1,0
ACC000003695,3695,Call Account,ZWG,Active,1,1,0,1
ACC000003696,3696,Call Account,ZWG,Dormant,1,0,1,0
ACC000003697,3697,Savings,USD,Active,1,1,1,0
ACC000003698,3698,Money Market,USD,Active,1,1,1,0
ACC000003699,3699,USD Nostro,ZAR,Active,1,0,1,1
ACC000003700,3700,Corporate Current,USD,Active,1,1,0,0
ACC000003701,3701,Mobile Wallet,USD,Restricted,1,1,1,0
ACC000003702,3702,Corporate Current,ZWG,Active,1,1,0,0
ACC000003703,3703,Call Account,ZWG,Active,0,1,1,1
ACC000003704,3704,Money Market,ZAR,Active,0,0,1,1
ACC000003705,3705,Current,ZWG,Active,1,1,1,0
ACC000003706,3706,Money Market,USD,Active,0,1,1,0
ACC000003707,3707,USD Nostro,USD,Active,1,1,1,0
ACC000003708,3708,Current,USD,Active,1,1,1,0
ACC000003709,3709,Corporate Current,USD,Active,1,1,1,1
ACC000003710,3710,Corporate Current,USD,Active,1,1,1,0
ACC000003711,3711,Money Market,USD,Active,1,0,1,0
ACC000003712,3712,Corporate Current,GBP,Active,1,0,1,1
ACC000003713,3713,Money Market,EUR,Active,1,0,1,0
ACC000003714,3714,Savings,USD,Active,1,0,1,0
ACC000003715,3715,Corporate Current,EUR,Active,1,1,1,1
ACC000003716,3716,Mobile Wallet,USD,Active,1,1,1,1
ACC000003717,3717,Mobile Wallet,ZWG,Active,0,0,1,0
ACC000003718,3718,Current,USD,Active,1,1,1,0
ACC000003719,3719,Savings,ZWG,Dormant,1,1,1,0
ACC000003720,3720,Call Account,USD,Active,1,0,0,0
ACC000003721,3721,Savings,EUR,Active,1,1,1,0
ACC000003722,3722,Current,USD,Dormant,0,0,1,1
ACC000003723,3723,Savings,ZAR,Active,1,1,1,0
ACC000003724,3724,USD Nostro,USD,Active,1,1,1,0
ACC000003725,3725,Current,USD,Dormant,1,0,0,1
ACC000003726,3726,Savings,USD,Restricted,1,1,1,0
ACC000003727,3727,Mobile Wallet,ZWG,Active,1,1,0,0
ACC000003728,3728,Corporate Current,GBP,Active,1,0,0,1
ACC000003729,3729,Savings,USD,Dormant,1,0,1,0
ACC000003730,3730,Savings,USD,Active,0,0,1,0
ACC000003731,3731,Mobile Wallet,USD,Active,1,1,1,1
ACC000003732,3732,USD Nostro,USD,Active,0,1,1,0
ACC000003733,3733,Money Market,ZWG,Active,1,0,1,0
ACC000003734,3734,USD Nostro,USD,Active,0,1,0,0
ACC000003735,3735,Savings,USD,Active,0,1,1,0
ACC000003736,3736,Current,USD,Active,1,1,1,1
ACC000003737,3737,Current,ZWG,Active,1,1,1,0
ACC000003738,3738,Mobile Wallet,ZAR,Active,1,0,1,1
ACC000003739,3739,Current,ZWG,Active,1,0,0,0
ACC000003740,3740,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000003741,3741,Mobile Wallet,EUR,Dormant,1,0,0,0
ACC000003742,3742,Mobile Wallet,USD,Active,1,0,1,0
ACC000003743,3743,USD Nostro,USD,Active,1,1,1,0
ACC000003744,3744,Money Market,EUR,Active,1,0,1,0
ACC000003745,3745,Mobile Wallet,USD,Active,1,1,0,0
ACC000003746,3746,USD Nostro,ZWG,Active,1,1,0,1
ACC000003747,3747,Money Market,USD,Active,1,0,0,1
ACC000003748,3748,Current,USD,Active,1,0,1,0
ACC000003749,3749,Savings,USD,Active,1,1,1,1
ACC000003750,3750,Corporate Current,USD,Active,1,1,1,1
ACC000003751,3751,Mobile Wallet,ZWG,Active,0,1,0,0
ACC000003752,3752,Current,EUR,Active,1,1,0,1
ACC000003753,3753,Corporate Current,ZWG,Active,1,1,0,0
ACC000003754,3754,Current,USD,Active,1,0,1,0
ACC000003755,3755,Corporate Current,ZWG,Active,1,1,1,1
ACC000003756,3756,Corporate Current,USD,Active,1,1,1,0
ACC000003757,3757,Mobile Wallet,ZWG,Active,0,0,1,1
ACC000003758,3758,Call Account,USD,Active,1,0,1,1
ACC000003759,3759,Current,USD,Active,1,0,1,0
ACC000003760,3760,Current,ZWG,Active,1,1,0,0
ACC000003761,3761,Corporate Current,USD,Active,0,1,1,0
ACC000003762,3762,USD Nostro,USD,Active,0,1,1,0
ACC000003763,3763,Call Account,USD,Dormant,1,0,1,0
ACC000003764,3764,Savings,ZWG,Active,1,0,1,0
ACC000003765,3765,Money Market,ZAR,Dormant,1,1,0,0
ACC000003766,3766,Mobile Wallet,USD,Active,1,1,1,1
ACC000003767,3767,Corporate Current,GBP,Active,1,1,0,0
ACC000003768,3768,Mobile Wallet,ZAR,Dormant,1,0,0,0
ACC000003769,3769,Current,USD,Active,1,0,1,0
ACC000003770,3770,Mobile Wallet,USD,Dormant,0,1,0,0
ACC000003771,3771,Current,USD,Dormant,1,1,1,1
ACC000003772,3772,Savings,USD,Active,1,1,1,1
ACC000003773,3773,Current,USD,Active,0,1,1,1
ACC000003774,3774,Savings,USD,Active,1,0,1,1
ACC000003775,3775,Savings,ZWG,Active,0,1,1,0
ACC000003776,3776,Call Account,USD,Active,0,0,1,1
ACC000003777,3777,Corporate Current,ZWG,Active,1,0,1,1
ACC000003778,3778,Current,USD,Active,1,1,1,0
ACC000003779,3779,Call Account,EUR,Active,1,0,1,0
ACC000003780,3780,Current,USD,Active,1,0,1,0
ACC000003781,3781,Current,GBP,Active,1,0,1,1
ACC000003782,3782,Mobile Wallet,ZWG,Active,0,0,1,1
ACC000003783,3783,Savings,USD,Active,1,1,1,1
ACC000003784,3784,Corporate Current,USD,Active,0,1,1,0
ACC000003785,3785,Savings,USD,Active,1,1,0,0
ACC000003786,3786,Corporate Current,USD,Active,1,0,0,0
ACC000003787,3787,Savings,ZAR,Active,1,1,1,1
ACC000003788,3788,Corporate Current,ZAR,Active,0,0,0,1
ACC000003789,3789,Call Account,USD,Active,1,0,0,1
ACC000003790,3790,USD Nostro,USD,Dormant,1,1,1,1
ACC000003791,3791,Mobile Wallet,ZWG,Active,1,1,1,1
ACC000003792,3792,Mobile Wallet,USD,Active,1,0,0,0
ACC000003793,3793,Call Account,USD,Active,1,1,1,1
ACC000003794,3794,Savings,USD,Active,1,0,0,0
ACC000003795,3795,Current,USD,Dormant,1,1,1,0
ACC000003796,3796,Mobile Wallet,USD,Active,1,0,0,1
ACC000003797,3797,Mobile Wallet,ZWG,Dormant,1,1,1,0
ACC000003798,3798,Mobile Wallet,USD,Active,1,0,1,0
ACC000003799,3799,Corporate Current,ZWG,Active,1,0,1,0
ACC000003800,3800,Corporate Current,ZWG,Active,0,1,1,1
ACC000003801,3801,Current,USD,Active,1,0,1,1
ACC000003802,3802,Call Account,USD,Active,1,0,0,1
ACC000003803,3803,Corporate Current,ZWG,Active,1,1,1,0
ACC000003804,3804,Corporate Current,ZWG,Active,1,1,1,0
ACC000003805,3805,Corporate Current,ZAR,Active,0,1,1,0
ACC000003806,3806,Corporate Current,USD,Active,0,0,1,0
ACC000003807,3807,Current,USD,Dormant,1,0,0,1
ACC000003808,3808,Corporate Current,USD,Dormant,0,1,1,0
ACC000003809,3809,Call Account,ZWG,Active,1,1,1,0
ACC000003810,3810,Corporate Current,GBP,Active,1,0,1,1
ACC000003811,3811,Corporate Current,USD,Active,1,1,1,0
ACC000003812,3812,Mobile Wallet,USD,Active,1,0,1,0
ACC000003813,3813,Current,EUR,Active,1,1,1,1
ACC000003814,3814,Mobile Wallet,EUR,Active,0,1,1,1
ACC000003815,3815,Mobile Wallet,USD,Active,1,0,1,0
ACC000003816,3816,Mobile Wallet,ZWG,Active,0,1,1,0
ACC000003817,3817,USD Nostro,USD,Restricted,0,1,1,0
ACC000003818,3818,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000003819,3819,Call Account,GBP,Active,1,1,1,0
ACC000003820,3820,Call Account,GBP,Dormant,1,1,1,0
ACC000003821,3821,Current,USD,Active,1,1,1,0
ACC000003822,3822,USD Nostro,USD,Dormant,1,0,1,0
ACC000003823,3823,Current,USD,Restricted,1,0,1,0
ACC000003824,3824,USD Nostro,USD,Restricted,1,0,1,0
ACC000003825,3825,Savings,USD,Active,1,0,1,1
ACC000003826,3826,Corporate Current,USD,Dormant,0,0,0,0
ACC000003827,3827,USD Nostro,USD,Active,1,1,1,1
ACC000003828,3828,Call Account,USD,Active,1,1,1,0
ACC000003829,3829,Corporate Current,USD,Active,1,1,1,0
ACC000003830,3830,Call Account,USD,Active,1,1,1,1
ACC000003831,3831,Current,USD,Active,1,1,1,0
ACC000003832,3832,Current,ZWG,Active,1,0,0,0
ACC000003833,3833,USD Nostro,ZWG,Active,1,1,0,0
ACC000003834,3834,Money Market,USD,Active,1,0,1,0
ACC000003835,3835,Call Account,ZAR,Active,1,1,1,0
ACC000003836,3836,Money Market,USD,Active,1,0,0,1
ACC000003837,3837,Mobile Wallet,USD,Dormant,1,1,1,0
ACC000003838,3838,Corporate Current,USD,Active,0,1,1,0
ACC000003839,3839,Current,ZWG,Active,0,1,1,0
ACC000003840,3840,Call Account,USD,Active,0,0,1,0
ACC000003841,3841,Current,ZWG,Active,0,0,1,1
ACC000003842,3842,Current,ZWG,Active,1,0,0,0
ACC000003843,3843,Corporate Current,ZWG,Active,1,0,1,0
ACC000003844,3844,Savings,ZWG,Restricted,1,0,1,0
ACC000003845,3845,Savings,USD,Active,1,0,1,0
ACC000003846,3846,Corporate Current,USD,Active,1,0,0,0
ACC000003847,3847,Corporate Current,EUR,Active,1,1,1,0
ACC000003848,3848,USD Nostro,ZWG,Active,1,1,1,1
ACC000003849,3849,Corporate Current,USD,Active,0,0,1,0
ACC000003850,3850,Savings,USD,Dormant,1,0,1,0
ACC000003851,3851,Current,ZWG,Active,1,1,0,0
ACC000003852,3852,Corporate Current,USD,Active,0,1,1,1
ACC000003853,3853,Current,USD,Dormant,1,1,1,0
ACC000003854,3854,Current,USD,Active,0,0,1,1
ACC000003855,3855,Call Account,USD,Restricted,1,1,1,0
ACC000003856,3856,Savings,ZWG,Active,0,0,1,0
ACC000003857,3857,Current,USD,Active,1,1,1,1
ACC000003858,3858,USD Nostro,GBP,Restricted,1,1,1,1
ACC000003859,3859,Call Account,EUR,Active,1,1,0,1
ACC000003860,3860,Corporate Current,USD,Active,1,1,0,1
ACC000003861,3861,Call Account,USD,Active,1,0,1,1
ACC000003862,3862,Current,ZWG,Active,1,1,1,0
ACC000003863,3863,Mobile Wallet,ZWG,Dormant,1,0,0,1
ACC000003864,3864,Savings,USD,Active,1,1,1,0
ACC000003865,3865,Current,USD,Active,0,0,1,1
ACC000003866,3866,Call Account,USD,Dormant,1,1,1,1
ACC000003867,3867,Savings,EUR,Active,1,0,1,1
ACC000003868,3868,Current,ZWG,Active,0,1,1,0
ACC000003869,3869,Current,USD,Dormant,1,1,0,0
ACC000003870,3870,Corporate Current,USD,Active,1,1,1,0
ACC000003871,3871,Call Account,USD,Active,1,1,1,0
ACC000003872,3872,Corporate Current,ZAR,Active,1,0,0,0
ACC000003873,3873,Corporate Current,EUR,Active,1,1,1,0
ACC000003874,3874,Call Account,USD,Active,1,1,1,0
ACC000003875,3875,Current,ZWG,Active,1,1,1,0
ACC000003876,3876,Current,ZAR,Active,1,1,1,0
ACC000003877,3877,Corporate Current,ZWG,Active,0,0,1,0
ACC000003878,3878,Savings,USD,Active,1,0,1,0
ACC000003879,3879,Corporate Current,USD,Active,1,0,1,0
ACC000003880,3880,Corporate Current,USD,Active,1,1,1,0
ACC000003881,3881,Mobile Wallet,USD,Active,1,0,1,0
ACC000003882,3882,Money Market,USD,Active,1,1,0,1
ACC000003883,3883,Current,USD,Active,1,1,1,0
ACC000003884,3884,Current,USD,Active,1,1,1,1
ACC000003885,3885,Savings,USD,Active,1,1,1,0
ACC000003886,3886,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000003887,3887,Call Account,USD,Active,1,1,1,0
ACC000003888,3888,Mobile Wallet,ZWG,Active,1,1,0,0
ACC000003889,3889,Current,USD,Active,1,0,1,1
ACC000003890,3890,Call Account,USD,Active,0,0,1,0
ACC000003891,3891,Current,ZWG,Active,1,1,1,0
ACC000003892,3892,Current,ZWG,Dormant,1,1,1,1
ACC000003893,3893,Mobile Wallet,ZWG,Active,1,0,0,0
ACC000003894,3894,Corporate Current,ZWG,Active,1,1,1,1
ACC000003895,3895,Current,USD,Active,1,0,1,0
ACC000003896,3896,Money Market,USD,Active,1,1,1,0
ACC000003897,3897,USD Nostro,USD,Active,1,1,1,1
ACC000003898,3898,Current,USD,Active,1,1,1,1
ACC000003899,3899,Current,USD,Restricted,1,1,1,0
ACC000003900,3900,Call Account,USD,Active,1,1,1,1
ACC000003901,3901,USD Nostro,ZAR,Active,1,0,1,1
ACC000003902,3902,Money Market,USD,Active,1,1,1,1
ACC000003903,3903,Call Account,USD,Active,1,0,1,1
ACC000003904,3904,Savings,ZWG,Dormant,1,0,1,0
ACC000003905,3905,Mobile Wallet,ZAR,Active,1,0,0,0
ACC000003906,3906,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000003907,3907,Current,ZWG,Active,1,0,1,0
ACC000003908,3908,Call Account,USD,Active,1,1,1,0
ACC000003909,3909,Corporate Current,USD,Active,1,1,0,1
ACC000003910,3910,Savings,USD,Active,1,1,1,1
ACC000003911,3911,USD Nostro,GBP,Active,0,1,1,1
ACC000003912,3912,Mobile Wallet,ZWG,Active,1,1,0,0
ACC000003913,3913,Savings,USD,Active,1,1,1,0
ACC000003914,3914,Current,ZWG,Active,0,0,1,0
ACC000003915,3915,Mobile Wallet,GBP,Active,0,0,1,0
ACC000003916,3916,Current,USD,Active,1,1,1,0
ACC000003917,3917,Savings,USD,Active,1,1,0,1
ACC000003918,3918,Savings,USD,Active,0,0,0,0
ACC000003919,3919,Current,USD,Active,1,1,0,0
ACC000003920,3920,Current,EUR,Active,0,0,1,0
ACC000003921,3921,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000003922,3922,Savings,USD,Active,1,1,1,1
ACC000003923,3923,Mobile Wallet,ZWG,Dormant,0,1,0,0
ACC000003924,3924,Call Account,ZWG,Active,1,0,1,0
ACC000003925,3925,USD Nostro,USD,Active,1,1,1,0
ACC000003926,3926,Current,USD,Active,1,0,0,1
ACC000003927,3927,Savings,ZWG,Active,1,0,1,0
ACC000003928,3928,Current,ZAR,Active,1,0,1,0
ACC000003929,3929,Savings,USD,Active,1,0,1,0
ACC000003930,3930,Current,USD,Active,0,1,1,1
ACC000003931,3931,Current,USD,Active,0,1,1,0
ACC000003932,3932,Corporate Current,USD,Active,1,0,1,0
ACC000003933,3933,Savings,EUR,Active,0,1,0,1
ACC000003934,3934,Current,GBP,Active,1,1,1,0
ACC000003935,3935,Mobile Wallet,USD,Active,0,1,1,0
ACC000003936,3936,Savings,ZAR,Active,0,1,1,1
ACC000003937,3937,Savings,USD,Active,1,1,1,0
ACC000003938,3938,Corporate Current,ZWG,Active,1,1,1,0
ACC000003939,3939,Current,USD,Active,1,1,0,1
ACC000003940,3940,USD Nostro,USD,Active,0,0,0,0
ACC000003941,3941,Current,USD,Active,1,0,0,1
ACC000003942,3942,USD Nostro,ZWG,Active,1,0,1,1
ACC000003943,3943,Savings,USD,Active,1,0,1,1
ACC000003944,3944,Current,USD,Active,0,0,0,1
ACC000003945,3945,Current,USD,Active,1,0,1,1
ACC000003946,3946,Mobile Wallet,USD,Dormant,1,1,1,0
ACC000003947,3947,Corporate Current,ZWG,Active,1,0,1,0
ACC000003948,3948,Mobile Wallet,GBP,Active,1,0,0,0
ACC000003949,3949,Savings,EUR,Active,1,1,1,0
ACC000003950,3950,Savings,USD,Active,0,0,1,0
ACC000003951,3951,Current,EUR,Dormant,0,1,0,0
ACC000003952,3952,Money Market,USD,Active,1,1,1,0
ACC000003953,3953,Call Account,USD,Active,1,1,1,1
ACC000003954,3954,Current,USD,Active,1,1,1,1
ACC000003955,3955,Corporate Current,USD,Active,1,0,1,0
ACC000003956,3956,Corporate Current,EUR,Dormant,1,1,1,0
ACC000003957,3957,Current,GBP,Restricted,1,1,1,0
ACC000003958,3958,Savings,USD,Active,1,1,0,1
ACC000003959,3959,Savings,GBP,Active,0,0,0,0
ACC000003960,3960,Mobile Wallet,USD,Dormant,1,1,1,0
ACC000003961,3961,Savings,ZWG,Active,1,1,0,0
ACC000003962,3962,Savings,ZWG,Active,1,0,0,0
ACC000003963,3963,Current,USD,Active,1,1,0,0
ACC000003964,3964,Current,USD,Active,1,1,1,0
ACC000003965,3965,Current,USD,Active,1,1,1,1
ACC000003966,3966,Call Account,ZWG,Active,1,1,1,0
ACC000003967,3967,Call Account,ZWG,Active,1,1,1,1
ACC000003968,3968,Current,ZWG,Restricted,1,1,1,1
ACC000003969,3969,USD Nostro,ZWG,Active,1,1,1,0
ACC000003970,3970,Corporate Current,USD,Active,1,1,1,1
ACC000003971,3971,USD Nostro,USD,Active,0,1,1,1
ACC000003972,3972,Current,USD,Active,0,0,1,0
ACC000003973,3973,Corporate Current,ZWG,Restricted,1,1,1,0
ACC000003974,3974,Call Account,USD,Active,1,1,1,0
ACC000003975,3975,Current,USD,Active,1,1,1,0
ACC000003976,3976,Savings,ZWG,Active,1,1,1,1
ACC000003977,3977,Current,USD,Active,1,0,0,0
ACC000003978,3978,Current,USD,Active,1,1,0,0
ACC000003979,3979,USD Nostro,USD,Active,1,1,1,1
ACC000003980,3980,Current,USD,Active,0,1,0,0
ACC000003981,3981,Mobile Wallet,ZAR,Active,1,0,1,1
ACC000003982,3982,Current,ZWG,Active,0,1,1,0
ACC000003983,3983,Savings,ZWG,Active,1,0,1,0
ACC000003984,3984,Current,USD,Active,0,1,1,1
ACC000003985,3985,Savings,USD,Dormant,1,1,1,0
ACC000003986,3986,Savings,ZWG,Active,1,1,1,1
ACC000003987,3987,Corporate Current,ZWG,Active,1,0,0,0
ACC000003988,3988,Corporate Current,USD,Active,1,1,0,0
ACC000003989,3989,Current,USD,Active,1,0,1,0
ACC000003990,3990,Mobile Wallet,USD,Active,1,0,1,1
ACC000003991,3991,Current,GBP,Dormant,1,0,1,1
ACC000003992,3992,Corporate Current,USD,Active,1,0,1,0
ACC000003993,3993,Savings,ZAR,Active,1,1,0,1
ACC000003994,3994,Corporate Current,ZAR,Restricted,0,0,1,0
ACC000003995,3995,Current,EUR,Active,1,1,1,0
ACC000003996,3996,Mobile Wallet,USD,Active,1,0,0,0
ACC000003997,3997,Mobile Wallet,USD,Active,1,0,1,0
ACC000003998,3998,Corporate Current,USD,Active,1,1,1,1
ACC000003999,3999,Mobile Wallet,ZWG,Active,1,1,1,1
ACC000004000,4000,Savings,ZAR,Dormant,1,1,0,0
ACC000004001,4001,Savings,ZWG,Active,1,1,1,1
ACC000004002,4002,Corporate Current,USD,Active,1,0,0,0
ACC000004003,4003,Call Account,USD,Active,1,1,1,0
ACC000004004,4004,Current,GBP,Active,0,0,0,1
ACC000004005,4005,Current,ZAR,Active,1,1,1,0
ACC000004006,4006,Mobile Wallet,GBP,Active,1,1,0,1
ACC000004007,4007,Mobile Wallet,USD,Active,1,1,0,0
ACC000004008,4008,Call Account,USD,Active,1,1,1,0
ACC000004009,4009,Corporate Current,USD,Active,1,0,1,0
ACC000004010,4010,Money Market,ZWG,Active,1,1,1,0
ACC000004011,4011,Current,USD,Active,1,0,0,0
ACC000004012,4012,Current,USD,Active,0,1,1,0
ACC000004013,4013,Corporate Current,ZWG,Active,1,1,0,1
ACC000004014,4014,Current,USD,Dormant,0,0,1,1
ACC000004015,4015,Money Market,EUR,Dormant,0,1,1,0
ACC000004016,4016,Current,USD,Active,1,0,1,1
ACC000004017,4017,Current,USD,Active,1,1,0,1
ACC000004018,4018,Savings,USD,Active,1,0,1,0
ACC000004019,4019,Corporate Current,USD,Active,0,0,1,1
ACC000004020,4020,Call Account,ZAR,Active,0,0,1,1
ACC000004021,4021,Savings,USD,Active,0,0,1,0
ACC000004022,4022,Call Account,USD,Active,1,0,0,0
ACC000004023,4023,Mobile Wallet,ZAR,Active,1,1,0,0
ACC000004024,4024,Corporate Current,ZAR,Active,1,1,1,0
ACC000004025,4025,Corporate Current,USD,Active,1,1,1,0
ACC000004026,4026,Current,GBP,Active,0,0,1,0
ACC000004027,4027,Current,USD,Active,1,1,1,0
ACC000004028,4028,USD Nostro,USD,Active,1,0,1,0
ACC000004029,4029,Current,USD,Active,1,1,1,1
ACC000004030,4030,USD Nostro,USD,Dormant,1,0,1,0
ACC000004031,4031,Money Market,USD,Active,1,1,1,1
ACC000004032,4032,Savings,USD,Active,1,0,1,1
ACC000004033,4033,Current,USD,Active,1,1,0,0
ACC000004034,4034,Current,GBP,Active,1,0,1,0
ACC000004035,4035,Mobile Wallet,USD,Active,1,0,1,1
ACC000004036,4036,Call Account,USD,Dormant,0,1,1,0
ACC000004037,4037,Savings,USD,Restricted,1,0,0,1
ACC000004038,4038,Current,USD,Active,1,1,1,0
ACC000004039,4039,Call Account,USD,Active,1,0,1,0
ACC000004040,4040,Savings,ZWG,Dormant,1,0,1,0
ACC000004041,4041,Mobile Wallet,ZAR,Active,0,0,0,0
ACC000004042,4042,Corporate Current,USD,Active,1,1,1,0
ACC000004043,4043,Call Account,USD,Active,1,1,1,1
ACC000004044,4044,Mobile Wallet,USD,Active,1,0,1,0
ACC000004045,4045,Money Market,GBP,Active,1,1,1,0
ACC000004046,4046,Mobile Wallet,ZWG,Active,0,0,1,1
ACC000004047,4047,Money Market,USD,Active,1,1,0,0
ACC000004048,4048,Savings,USD,Active,1,0,0,0
ACC000004049,4049,Current,USD,Active,1,1,1,1
ACC000004050,4050,USD Nostro,USD,Active,1,1,1,0
ACC000004051,4051,Current,USD,Active,1,1,1,1
ACC000004052,4052,Savings,USD,Active,1,0,1,0
ACC000004053,4053,Call Account,USD,Active,0,1,1,0
ACC000004054,4054,Current,ZAR,Active,1,0,1,0
ACC000004055,4055,Money Market,GBP,Active,1,1,1,1
ACC000004056,4056,Savings,ZWG,Active,1,0,1,1
ACC000004057,4057,Current,USD,Active,1,0,0,0
ACC000004058,4058,Corporate Current,ZAR,Restricted,1,0,0,1
ACC000004059,4059,Current,USD,Dormant,0,0,0,0
ACC000004060,4060,Corporate Current,USD,Active,1,0,0,1
ACC000004061,4061,Call Account,ZWG,Active,1,1,1,0
ACC000004062,4062,Current,USD,Active,1,0,1,0
ACC000004063,4063,USD Nostro,ZWG,Active,1,0,1,0
ACC000004064,4064,Current,USD,Active,0,0,0,0
ACC000004065,4065,Savings,USD,Active,0,0,1,0
ACC000004066,4066,Current,USD,Active,1,1,0,1
ACC000004067,4067,Mobile Wallet,USD,Dormant,1,0,0,0
ACC000004068,4068,Corporate Current,USD,Active,1,1,0,0
ACC000004069,4069,Corporate Current,USD,Dormant,1,1,0,0
ACC000004070,4070,Current,ZWG,Active,1,0,1,0
ACC000004071,4071,Corporate Current,ZAR,Active,1,0,0,1
ACC000004072,4072,Money Market,USD,Active,1,1,1,0
ACC000004073,4073,Call Account,ZWG,Active,1,1,0,0
ACC000004074,4074,Mobile Wallet,ZAR,Active,1,1,0,0
ACC000004075,4075,Mobile Wallet,USD,Active,1,0,0,0
ACC000004076,4076,Mobile Wallet,USD,Active,1,0,1,0
ACC000004077,4077,USD Nostro,ZWG,Dormant,1,0,1,0
ACC000004078,4078,USD Nostro,ZWG,Active,1,1,1,0
ACC000004079,4079,Current,ZAR,Active,1,0,1,0
ACC000004080,4080,USD Nostro,USD,Active,1,1,1,1
ACC000004081,4081,Current,USD,Active,1,0,0,1
ACC000004082,4082,Call Account,USD,Active,0,0,1,1
ACC000004083,4083,USD Nostro,USD,Active,1,0,1,0
ACC000004084,4084,Mobile Wallet,USD,Active,1,1,1,0
ACC000004085,4085,Corporate Current,GBP,Active,1,1,1,0
ACC000004086,4086,Mobile Wallet,USD,Active,1,1,0,1
ACC000004087,4087,Corporate Current,USD,Active,1,1,0,1
ACC000004088,4088,Current,ZAR,Active,1,0,0,0
ACC000004089,4089,Call Account,USD,Active,1,1,0,0
ACC000004090,4090,Savings,USD,Active,1,1,1,0
ACC000004091,4091,Call Account,USD,Active,1,0,1,1
ACC000004092,4092,Mobile Wallet,USD,Active,1,1,0,1
ACC000004093,4093,Mobile Wallet,USD,Active,1,1,1,0
ACC000004094,4094,Mobile Wallet,ZWG,Active,1,0,1,1
ACC000004095,4095,Call Account,ZAR,Active,1,1,1,0
ACC000004096,4096,Mobile Wallet,USD,Active,1,0,0,0
ACC000004097,4097,Corporate Current,USD,Active,0,1,1,0
ACC000004098,4098,Corporate Current,ZWG,Active,1,0,1,0
ACC000004099,4099,USD Nostro,GBP,Active,0,1,1,0
ACC000004100,4100,Call Account,USD,Active,0,0,0,1
ACC000004101,4101,USD Nostro,ZWG,Active,1,0,1,0
ACC000004102,4102,Current,USD,Active,1,1,1,1
ACC000004103,4103,Mobile Wallet,USD,Active,0,0,1,0
ACC000004104,4104,Savings,USD,Active,1,0,1,0
ACC000004105,4105,Call Account,USD,Active,1,1,1,0
ACC000004106,4106,Mobile Wallet,USD,Active,1,1,0,1
ACC000004107,4107,Corporate Current,ZWG,Active,1,1,0,0
ACC000004108,4108,Current,USD,Active,0,1,1,0
ACC000004109,4109,Savings,ZAR,Restricted,1,1,0,0
ACC000004110,4110,Mobile Wallet,ZWG,Active,1,1,1,1
ACC000004111,4111,Savings,ZAR,Active,1,0,1,0
ACC000004112,4112,USD Nostro,USD,Active,0,0,1,0
ACC000004113,4113,Mobile Wallet,USD,Active,0,1,1,1
ACC000004114,4114,Current,USD,Active,1,1,1,0
ACC000004115,4115,Current,USD,Restricted,1,1,1,0
ACC000004116,4116,Current,USD,Active,1,1,0,0
ACC000004117,4117,Call Account,ZWG,Active,1,1,1,0
ACC000004118,4118,USD Nostro,ZAR,Active,1,0,1,1
