customer_id,customer_name,entity_type,country,country_code,province,sector,business_type,occupation,date_opened,account_age_days,annual_income_or_revenue_estimate,expected_monthly_turnover,employee_count,beneficial_owner_count,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,high_risk_industry_flag,source_of_funds_verified,address_verified,phone_verified,email_verified,tax_pin_verified,kyc_review_overdue_flag,dormant_account_flag,linked_accounts_count,linked_cards_count,foreign_national_flag,shared_address_group,shared_phone_group,shell_company_flag,kyc_risk_band,synthetic_suspicious_flag
3513,Customer_0003513,Individual,Zimbabwe,ZW,Harare,Manufacturing,Not Applicable,Trader,2019-03-21 07:13:37,2476,16571.76,56533.88,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,0,12817,17367,0,Low,0
3514,Customer_0003514,Individual,Mauritius,MU,Harare,Pharmaceuticals,Not Applicable,Consultant,2024-03-21 00:11:45,649,35430.26,55665.65,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,3,1,8182,18244,0,Low,0
3515,Company_0003515,Corporate,Zimbabwe,ZW,Matabeleland South,Financial Services,Private Limited Company,Not Applicable,2018-05-03 08:43:19,2798,501194.44,543520.16,2486,3,0,0,0,1,0,1,1,1,1,0,0,0,5,3,0,9509,2502,0,Low,0
3516,Customer_0003516,Individual,Zimbabwe,ZW,Manicaland,Logistics,Not Applicable,Civil Servant,2018-07-20 12:09:05,2720,25472.68,15098.47,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,2,0,12837,10914,0,Low,0
3517,Customer_0003517,Individual,United Arab Emirates,AE,Harare,Construction,Not Applicable,Farmer,2017-03-10 23:43:35,3217,35015.79,19304.21,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,1,1,8914,14277,0,Medium,0
3518,Customer_0003518,Individual,Zimbabwe,ZW,Harare,Mining,Not Applicable,Trader,2023-04-14 06:05:53,991,9511.06,57904.76,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3,0,3366,13817,0,Low,0
3519,Customer_0003519,Individual,Zimbabwe,ZW,Masvingo,Pharmaceuticals,Not Applicable,Doctor,2017-08-28 14:48:56,3046,26718.94,6134.93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,0,1938,14440,0,Low,0
3520,Customer_0003520,Individual,Zimbabwe,ZW,Manicaland,Import/Export,Not Applicable,Farmer,2023-05-17 08:04:50,958,36874.49,32191.66,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,7922,19787,0,Low,0
3521,Customer_0003521,Individual,South Africa,ZA,Harare,Hospitality,Not Applicable,Consultant,2025-05-12 05:11:19,232,34887.92,65700.52,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,1,9886,14654,0,Low,0
3522,Customer_0003522,Individual,Zimbabwe,ZW,Harare,Transport,Not Applicable,Teacher,2024-08-02 01:47:55,515,13564.7,27653.84,0,0,0,1,0,0,0,0,1,1,1,0,0,0,4,1,0,277,13430,0,Medium,0
3523,Customer_0003523,Individual,Mauritius,MU,Harare,Pharmaceuticals,Not Applicable,Farmer,2020-04-13 04:30:19,2087,74739.56,153771.47,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,1,13400,7607,0,Low,0
3524,Customer_0003524,Individual,Zimbabwe,ZW,Matabeleland North,Transport,Not Applicable,Accountant,2020-12-22 02:39:36,1834,14209.26,120929.11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,3371,10835,0,Low,0
3525,Company_0003525,Corporate,Zimbabwe,ZW,Matabeleland South,Consulting,Private Limited Company,Not Applicable,2021-06-21 09:01:03,1653,6434868.31,170498.98,1315,1,0,0,0,0,0,1,1,1,1,1,0,0,2,4,0,4134,17005,0,Low,0
3526,Customer_0003526,Individual,Mozambique,MZ,Matabeleland South,Agriculture,Not Applicable,Teacher,2022-10-29 17:39:58,1158,29850.63,14419.41,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,3,1,8103,14814,0,Low,0
3527,Customer_0003527,Individual,Mozambique,MZ,Mashonaland East,Fuel,Not Applicable,Accountant,2017-01-27 17:05:01,3259,67226.53,10185.08,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,3293,7249,0,Medium,0
3528,Customer_0003528,Individual,South Africa,ZA,Manicaland,Logistics,Not Applicable,Doctor,2021-07-14 11:15:55,1630,82479.62,17791.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,9549,13240,0,Low,0
3529,Customer_0003529,Individual,Botswana,BW,Bulawayo,Agriculture,Not Applicable,Business Owner,2016-01-13 04:49:53,3639,7327.46,93105.03,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,3,1,4646,3468,0,Low,0
3530,Company_0003530,Corporate,Zimbabwe,ZW,Matabeleland North,Agriculture,Sole Proprietorship,Not Applicable,2022-06-15 23:37:09,1294,4430837.62,1060720.54,1844,3,0,0,0,0,0,1,0,1,1,0,0,0,2,4,0,11098,3602,0,Low,0
3531,Customer_0003531,Individual,South Africa,ZA,Matabeleland South,Hospitality,Not Applicable,Teacher,2024-04-10 12:07:08,629,11075.53,59626.03,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,1,7666,12615,0,Low,0
3532,Customer_0003532,Individual,Zimbabwe,ZW,Midlands,NGO,Not Applicable,Technician,2018-11-09 11:50:30,2608,43368.85,77073.83,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,10069,14097,0,Low,0
3533,Customer_0003533,Individual,Zimbabwe,ZW,Midlands,Construction,Not Applicable,Farmer,2017-04-22 17:21:00,3174,41831.32,31788.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,3,0,7141,15310,0,Low,0
3534,Customer_0003534,Individual,China,CN,Masvingo,Pharmaceuticals,Not Applicable,Accountant,2024-01-07 16:50:32,723,17431.0,13907.69,0,0,0,0,0,0,0,1,1,1,1,0,0,1,6,3,1,12,15563,0,Low,0
3535,Customer_0003535,Individual,Botswana,BW,Harare,Fuel,Not Applicable,Lawyer,2016-05-11 01:23:07,3520,53090.98,11681.34,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,2,1,8661,207,0,Low,0
3536,Customer_0003536,Individual,Zimbabwe,ZW,Midlands,Transport,Not Applicable,Doctor,2022-01-31 15:45:08,1429,20840.07,9719.79,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,3,0,8288,13293,0,Low,0
3537,Customer_0003537,Individual,Zimbabwe,ZW,Harare,Mining,Not Applicable,Doctor,2022-05-12 20:25:16,1328,32197.74,36051.81,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,14022,17311,0,Medium,0
3538,Customer_0003538,Individual,China,CN,Bulawayo,Mining,Not Applicable,Technician,2017-04-15 22:05:46,3181,17086.36,70771.97,0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,3,1,4240,9665,0,Low,0
3539,Customer_0003539,Individual,Zimbabwe,ZW,Matabeleland South,Telecommunications,Not Applicable,Trader,2018-02-15 06:26:25,2875,14661.82,24294.83,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,0,7871,5404,0,Low,0
3540,Customer_0003540,Individual,Zimbabwe,ZW,Mashonaland East,Construction,Not Applicable,Trader,2022-06-02 05:21:46,1307,25277.16,29102.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,8064,12741,0,Low,0
3541,Company_0003541,Corporate,Zimbabwe,ZW,Bulawayo,Transport,Public Company,Not Applicable,2024-08-04 22:57:19,513,8991080.16,525381.38,94,7,0,0,0,0,0,1,1,1,1,1,0,0,4,0,0,7078,8517,0,Low,0
3542,Customer_0003542,Individual,Zimbabwe,ZW,Mashonaland East,Logistics,Not Applicable,Teacher,2023-03-06 18:09:58,1030,32731.11,25749.95,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,5169,4704,0,Low,0
3543,Customer_0003543,Individual,Zimbabwe,ZW,Matabeleland North,Financial Services,Not Applicable,Doctor,2020-05-31 11:13:04,2039,9474.76,7649.19,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,0,11042,3485,0,Low,1
3544,Customer_0003544,Individual,Mauritius,MU,Bulawayo,NGO,Not Applicable,Technician,2016-06-09 08:14:39,3491,6560.38,10696.09,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,2,1,4800,15702,0,Low,0
3545,Customer_0003545,Individual,Zimbabwe,ZW,Mashonaland East,Construction,Not Applicable,Business Owner,2023-09-24 15:42:20,828,12939.19,42809.12,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,2,0,2597,3865,0,Low,0
3546,Customer_0003546,Individual,Zimbabwe,ZW,Bulawayo,Import/Export,Not Applicable,Unemployed,2016-02-22 13:26:27,3599,18468.45,16322.2,0,0,0,0,0,0,1,1,1,1,1,0,1,0,2,4,0,5464,5061,0,Low,0
3547,Customer_0003547,Individual,Botswana,BW,Manicaland,Import/Export,Not Applicable,Nurse,2016-06-05 10:09:53,3495,55352.24,29204.2,0,0,0,1,0,0,1,1,1,1,1,0,1,0,2,2,1,12059,11219,0,High,0
3548,Customer_0003548,Individual,Zimbabwe,ZW,Harare,Wholesale,Not Applicable,Civil Servant,2017-12-30 00:45:37,2922,34620.63,13273.29,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,1,0,6619,19826,0,Low,0
3549,Customer_0003549,Individual,Botswana,BW,Masvingo,Financial Services,Not Applicable,Teacher,2019-09-22 21:15:59,2291,43745.08,83359.52,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4,2,1,6752,6029,0,Medium,0
3550,Customer_0003550,Individual,South Africa,ZA,Bulawayo,Mining,Not Applicable,Doctor,2022-02-05 03:00:13,1424,18470.6,38146.49,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,2,1,1610,12166,0,Low,0
3551,Customer_0003551,Individual,South Africa,ZA,Mashonaland East,Wholesale,Not Applicable,Civil Servant,2025-05-31 08:47:45,213,3468.88,26206.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,4,1,9873,16278,0,Low,0
3552,Customer_0003552,Individual,South Africa,ZA,Matabeleland South,Pharmaceuticals,Not Applicable,Consultant,2020-02-02 21:27:35,2158,30234.01,17579.59,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,0,1,14620,6501,0,Low,0
3553,Customer_0003553,Individual,Zambia,ZM,Harare,Transport,Not Applicable,Lawyer,2016-10-26 13:19:28,3352,3040.29,127620.08,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,1,4632,8375,0,Low,0
3554,Customer_0003554,Individual,Botswana,BW,Masvingo,Fuel,Not Applicable,Technician,2019-03-25 13:13:22,2472,42543.06,22144.42,0,0,0,0,0,0,1,1,1,1,1,0,1,0,4,4,1,2827,844,0,Medium,0
3555,Customer_0003555,Individual,Zambia,ZM,Manicaland,Financial Services,Not Applicable,Student,2023-09-22 01:25:38,830,11779.47,44717.89,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,1,12706,18833,0,Low,0
3556,Customer_0003556,Individual,Zimbabwe,ZW,Mashonaland Central,Real Estate,Not Applicable,Student,2016-01-05 22:23:25,3647,37918.13,16995.05,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,3,0,7109,8169,0,Low,0
3557,Customer_0003557,Individual,South Africa,ZA,Masvingo,Pharmaceuticals,Not Applicable,Consultant,2017-09-26 11:15:48,3017,49840.21,20759.36,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,4,1,762,489,0,Low,0
3558,Customer_0003558,Individual,Botswana,BW,Midlands,Telecommunications,Not Applicable,Accountant,2017-04-19 15:55:07,3177,20576.03,65286.69,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6,2,1,12120,2923,0,Medium,0
3559,Customer_0003559,Individual,Zimbabwe,ZW,Matabeleland South,Manufacturing,Not Applicable,Accountant,2024-09-28 20:05:19,458,22710.03,20179.04,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,3,0,9607,10668,0,Low,0
3560,Customer_0003560,Individual,United Kingdom,GB,Midlands,Real Estate,Not Applicable,Business Owner,2023-09-10 04:34:21,842,104941.93,23929.08,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,1,5981,14952,0,Low,0
3561,Customer_0003561,Individual,Zimbabwe,ZW,Harare,Telecommunications,Not Applicable,Consultant,2018-05-29 13:40:57,2772,50339.17,14122.05,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,0,1284,3994,0,Low,0
3562,Customer_0003562,Individual,Zimbabwe,ZW,Mashonaland Central,Financial Services,Not Applicable,Lawyer,2024-07-12 13:44:43,536,16463.42,31772.88,0,0,0,0,0,0,0,1,1,1,0,0,1,0,5,3,0,4519,10315,0,Low,0
3563,Customer_0003563,Individual,Namibia,,Matabeleland South,Transport,Not Applicable,Technician,2016-01-21 22:33:59,3631,16614.55,33253.57,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,2,1,5573,1621,0,Low,0
3564,Customer_0003564,Individual,Zimbabwe,ZW,Matabeleland South,Construction,Not Applicable,Accountant,2018-06-24 17:38:44,2746,39128.18,24063.11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,3,0,9971,12645,0,Low,1
3565,Customer_0003565,Individual,Zimbabwe,ZW,Manicaland,Real Estate,Not Applicable,Doctor,2023-03-01 05:44:24,1035,5515.55,40632.3,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,1,0,10358,18045,0,Medium,0
3566,Customer_0003566,Individual,Zimbabwe,ZW,Bulawayo,Fuel,Not Applicable,Business Owner,2016-05-05 17:18:14,3526,12197.01,50519.01,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,4,0,7594,6861,0,Low,0
3567,Customer_0003567,Individual,United Kingdom,GB,Mashonaland East,Construction,Not Applicable,Student,2017-05-04 15:56:43,3162,20427.54,29947.74,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,3,1,2319,19767,0,Low,0
3568,Customer_0003568,Individual,Zimbabwe,ZW,Matabeleland North,Fuel,Not Applicable,Nurse,2024-01-21 20:38:57,709,60443.52,172763.32,0,0,0,1,0,0,1,1,1,1,1,0,0,0,4,0,0,14611,12184,0,Medium,0
3569,Customer_0003569,Individual,South Africa,ZA,Masvingo,Consulting,Not Applicable,Farmer,2024-04-09 16:50:28,630,22922.44,11111.87,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,1,1,9777,13034,0,Low,0
3570,Customer_0003570,Individual,Zambia,ZM,Bulawayo,Import/Export,Not Applicable,Teacher,2021-03-16 02:47:00,1750,12003.93,15419.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,7,0,1,3580,12857,0,High,0
3571,Customer_0003571,Individual,South Africa,ZA,Harare,Retail,Not Applicable,Unemployed,2017-03-08 23:36:56,3219,18354.81,59316.33,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,1,14437,6919,0,Low,0
3572,Customer_0003572,Individual,China,CN,Midlands,Wholesale,Not Applicable,Accountant,2018-09-26 09:05:55,2652,9290.06,8121.88,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,10925,7881,0,Low,0
3573,Company_0003573,Corporate,Zambia,ZM,Mashonaland Central,Hospitality,Public Company,Not Applicable,2019-08-11 19:28:11,2333,8621099.27,150967.34,1186,6,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,4401,9280,0,Low,0
3574,Company_0003574,Corporate,Zimbabwe,ZW,Matabeleland South,Construction,Sole Proprietorship,Not Applicable,2020-07-19 15:57:52,1990,1981065.77,1112232.0,893,7,0,0,0,0,0,1,1,1,0,1,0,0,1,4,0,7890,8175,1,Low,0
3575,Customer_0003575,Individual,India,IN,Matabeleland South,Telecommunications,Not Applicable,Lawyer,2018-02-08 22:46:06,2882,5945.34,50806.21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,3,1,10336,2673,0,Low,0
3576,Company_0003576,Corporate,Zimbabwe,ZW,Midlands,Import/Export,Trust,Not Applicable,2016-10-01 10:15:53,3377,3380763.07,716762.72,1606,5,0,0,0,0,1,0,1,1,1,1,0,0,5,0,0,10924,5300,0,Medium,0
3577,Customer_0003577,Individual,Zimbabwe,ZW,Manicaland,Logistics,Not Applicable,Civil Servant,2016-11-19 17:36:44,3328,30413.95,64125.71,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,1,0,4073,18727,0,Low,0
3578,Customer_0003578,Individual,Zimbabwe,ZW,Masvingo,Manufacturing,Not Applicable,Unemployed,2021-07-14 15:52:08,1630,14439.88,89176.17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,3,0,8788,15178,0,Low,0
3579,Customer_0003579,Individual,South Africa,ZA,Mashonaland West,Manufacturing,Not Applicable,Unemployed,2019-02-02 12:42:46,2523,30027.16,16973.16,0,0,0,0,0,1,0,1,1,0,1,0,0,0,4,0,1,13392,17765,0,Medium,0
3580,Customer_0003580,Individual,Zimbabwe,ZW,Harare,Pharmaceuticals,Not Applicable,Technician,2017-06-10 05:47:07,3125,32684.65,3443.25,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,8535,7228,0,Low,0
3581,Customer_0003581,Individual,South Africa,ZA,Mashonaland Central,Retail,Not Applicable,Teacher,2017-08-06 12:31:48,3068,39466.18,14086.21,0,0,0,0,0,0,0,1,1,1,0,0,1,0,7,1,1,5969,8156,0,Low,0
3582,Customer_0003582,Individual,Zimbabwe,ZW,Mashonaland Central,Telecommunications,Not Applicable,Driver,2018-07-15 05:03:33,2725,104298.05,21889.05,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,0,11699,9096,0,Low,0
3583,Customer_0003583,Individual,Zimbabwe,ZW,Harare,Real Estate,Not Applicable,Trader,2016-08-15 15:12:07,3424,35716.44,27689.86,0,0,0,0,0,0,1,1,1,0,1,0,0,0,7,4,0,7468,19447,0,Low,0
3584,Customer_0003584,Individual,Zimbabwe,ZW,Manicaland,Import/Export,Not Applicable,Driver,2017-10-18 22:21:19,2995,39473.47,38730.19,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0,0,14012,3269,0,Low,0
3585,Customer_0003585,Individual,Mozambique,MZ,Mashonaland Central,Real Estate,Not Applicable,Farmer,2020-03-03 18:37:28,2128,14550.27,98972.88,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,3,1,1600,14147,0,Low,1
3586,Customer_0003586,Individual,Zimbabwe,ZW,Matabeleland North,Logistics,Not Applicable,Student,2017-11-27 10:53:51,2955,8426.41,122245.15,0,0,0,1,0,0,0,1,1,1,1,0,1,0,3,1,0,3341,10356,0,Medium,0
3587,Customer_0003587,Individual,Zimbabwe,ZW,Matabeleland South,Agriculture,Not Applicable,Business Owner,2017-08-21 17:53:16,3053,18253.24,97064.24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,1,0,4922,16849,0,Low,1
3588,Customer_0003588,Individual,Zimbabwe,ZW,Masvingo,Retail,Not Applicable,Lawyer,2023-09-23 22:54:03,829,37476.37,44686.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,2841,19505,0,Low,0
3589,Customer_0003589,Individual,Zimbabwe,ZW,Matabeleland South,Financial Services,Not Applicable,Unemployed,2025-03-29 21:25:25,276,10569.31,33179.72,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,3,0,3161,10709,0,Low,0
3590,Customer_0003590,Individual,South Africa,ZA,Harare,Consulting,Not Applicable,Civil Servant,2021-08-17 02:17:02,1596,11699.21,44514.86,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6,3,1,10411,6776,0,Low,0
3591,Customer_0003591,Individual,Zimbabwe,ZW,Mashonaland East,Mining,Not Applicable,Accountant,2022-05-31 21:11:48,1309,83123.23,55078.42,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,1138,13072,0,Low,0
3592,Customer_0003592,Individual,Zimbabwe,ZW,Bulawayo,Wholesale,Not Applicable,Consultant,2018-09-19 09:32:26,2659,18250.18,98111.87,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,0,14173,4137,0,Low,0
3593,Customer_0003593,Individual,United Kingdom,GB,Manicaland,Pharmaceuticals,Not Applicable,Doctor,2023-05-08 10:11:01,967,26449.39,29609.22,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6,0,1,5326,18156,0,Medium,0
3594,Customer_0003594,Individual,Zimbabwe,ZW,Masvingo,Mining,Not Applicable,Teacher,2025-04-21 07:22:32,253,6101.98,66142.46,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,6616,5144,0,Low,0
3595,Company_0003595,Corporate,Zimbabwe,ZW,Midlands,Mining,Private Limited Company,Not Applicable,2019-12-30 05:18:54,2192,12450256.83,378030.86,834,3,0,0,0,0,1,0,1,1,1,1,0,0,4,2,0,12544,13963,0,Medium,0
3596,Customer_0003596,Individual,Zambia,ZM,Manicaland,Construction,Not Applicable,Consultant,2025-03-01 01:48:59,304,6119.99,10979.92,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,1,12139,2954,0,Low,0
3597,Customer_0003597,Individual,South Africa,ZA,Mashonaland West,Manufacturing,Not Applicable,Consultant,2021-05-04 13:31:00,1701,11077.66,6393.62,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,0,1,14699,6640,0,Low,0
3598,Customer_0003598,Individual,South Africa,ZA,Harare,Retail,Not Applicable,Unemployed,2021-12-27 17:16:32,1464,12192.2,16574.96,0,0,0,0,0,0,0,1,1,1,1,0,1,0,7,3,1,14586,7421,0,Low,0
3599,Customer_0003599,Individual,Zimbabwe,ZW,Masvingo,Wholesale,Not Applicable,Engineer,2022-05-17 21:17:59,1323,66038.84,16234.03,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,0,7183,7190,0,Low,1
3600,Customer_0003600,Individual,Zimbabwe,ZW,Bulawayo,Real Estate,Not Applicable,Doctor,2021-06-27 19:40:01,1647,15630.31,62352.05,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,2,0,12565,6231,0,Low,0
3601,Customer_0003601,Individual,Zimbabwe,ZW,Mashonaland Central,Fuel,Not Applicable,Teacher,2020-05-24 02:03:04,2046,19702.33,20821.08,0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,1,0,5172,14852,0,Low,0
3602,Company_0003602,Corporate,Zimbabwe,ZW,Manicaland,Pharmaceuticals,Private Limited Company,Not Applicable,2024-08-03 03:58:32,514,12367579.62,492891.84,2080,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,8553,12179,0,Low,0
3603,Customer_0003603,Individual,Zimbabwe,ZW,Harare,Logistics,Not Applicable,Driver,2018-12-27 04:18:19,2560,32446.68,80988.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,0,13187,17423,0,Low,0
3604,Customer_0003604,Individual,Tanzania,TZ,Matabeleland North,Consulting,Not Applicable,Lawyer,2019-07-10 17:59:37,2365,33987.49,17923.35,0,0,0,0,0,0,0,1,1,1,1,0,0,1,6,0,1,2967,16277,0,Low,0
3605,Customer_0003605,Individual,South Africa,ZA,Mashonaland West,Retail,Not Applicable,Unemployed,2018-03-17 20:23:11,2845,4116.14,54363.26,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,2,1,6387,7758,0,Low,0
3606,Customer_0003606,Individual,Zimbabwe,ZW,Matabeleland South,Hospitality,Not Applicable,Accountant,2017-01-06 15:23:13,3280,48137.88,67417.85,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,3,0,143,15828,0,Low,0
3607,Company_0003607,Corporate,Zimbabwe,ZW,Midlands,Hospitality,Sole Proprietorship,Not Applicable,2018-01-07 09:03:08,2914,1069731.79,460656.04,908,5,0,0,0,0,0,1,1,1,1,1,1,0,4,4,0,14558,19598,1,Medium,1
3608,Customer_0003608,Individual,Botswana,BW,Manicaland,Financial Services,Not Applicable,Teacher,2023-09-05 11:21:18,847,19726.92,15060.03,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,1,10634,6118,0,Low,0
3609,Company_0003609,Corporate,Zimbabwe,ZW,Matabeleland North,Transport,Private Limited Company,Not Applicable,2022-06-29 17:51:12,1280,3024726.34,168297.45,867,7,0,0,0,0,0,1,0,1,0,1,0,0,6,2,0,13120,5567,1,Medium,0
3610,Customer_0003610,Individual,Zimbabwe,ZW,Bulawayo,Real Estate,Not Applicable,Doctor,2017-07-18 08:13:22,3087,21120.06,8151.55,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,0,0,6659,13929,0,Medium,0
3611,Customer_0003611,Individual,Zimbabwe,ZW,Mashonaland Central,Fuel,Not Applicable,Driver,2022-11-30 05:46:24,1126,25437.31,21972.37,0,0,0,0,0,0,1,1,1,1,1,0,0,0,7,3,0,2500,13170,0,Low,0
3612,Customer_0003612,Individual,Botswana,BW,Matabeleland South,Agriculture,Not Applicable,Civil Servant,2021-09-03 01:26:25,1579,25412.25,43160.45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,2546,8126,0,Low,0
3613,Customer_0003613,Individual,South Africa,ZA,Midlands,Consulting,Not Applicable,Lawyer,2016-12-19 01:37:13,3298,14511.06,12225.73,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,3,1,447,4958,0,Low,0
3614,Customer_0003614,Individual,Zimbabwe,ZW,Manicaland,Construction,Not Applicable,Business Owner,2018-05-22 12:31:00,2779,31901.95,23100.4,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7,1,0,5186,570,0,Low,0
3615,Customer_0003615,Individual,Zimbabwe,ZW,Matabeleland South,Transport,Not Applicable,Technician,2022-01-25 11:32:06,1435,13887.97,47895.21,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,7283,11878,0,Low,0
3616,Customer_0003616,Individual,South Africa,ZA,Matabeleland North,Transport,Not Applicable,Consultant,2022-01-31 03:52:51,1429,69634.9,29622.76,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,7670,7845,0,Low,0
3617,Customer_0003617,Individual,Zimbabwe,ZW,Harare,Logistics,Not Applicable,Trader,2017-09-16 09:07:04,3027,43530.99,47476.19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,0,10163,5407,0,Low,0
3618,Customer_0003618,Individual,South Africa,ZA,Mashonaland West,Transport,Not Applicable,Technician,2018-06-12 15:04:17,2758,36888.88,28475.84,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0,1,9677,13100,0,Low,0
3619,Company_0003619,Corporate,Zimbabwe,ZW,Mashonaland East,Construction,NGO,Not Applicable,2020-01-21 12:21:59,2170,5149728.43,102250.77,852,3,0,0,0,0,0,0,1,1,1,1,0,0,6,1,0,7540,17120,1,Medium,0
3620,Customer_0003620,Individual,Botswana,BW,Harare,Consulting,Not Applicable,Business Owner,2024-06-20 01:02:42,558,50112.97,10585.96,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,0,1,14446,1808,0,Low,0
3621,Customer_0003621,Individual,China,CN,Mashonaland East,Telecommunications,Not Applicable,Trader,2023-02-09 05:12:07,1055,5899.12,33951.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,0,1,334,7102,0,Low,0
3622,Customer_0003622,Individual,South Africa,ZA,Midlands,Wholesale,Not Applicable,Doctor,2022-12-30 08:10:29,1096,45380.74,37372.19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,1,9202,19056,0,Low,0
3623,Customer_0003623,Individual,Zimbabwe,ZW,Matabeleland North,Construction,Not Applicable,Student,2018-01-24 08:00:03,2897,47887.54,14369.54,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,11500,577,0,Low,0
