tbml_id,customer_id,invoice_value,declared_value,invoice_deviation_ratio,over_invoicing_flag,under_invoicing_flag,trade_goods_category,origin_country,destination_country,high_risk_country_flag
TBML00007010,22744,10000.0,14076.29,1.407629,1,0,Chemicals,India,Mozambique,0
TBML00007011,37231,25000.0,34123.14,1.364926,1,0,Electronics,United Kingdom,Botswana,1
TBML00007012,31247,50000.0,61671.43,1.233429,1,0,Fuel,India,United Kingdom,1
TBML00007013,31985,250000.0,253406.03,1.013624,0,0,Textiles,China,China,1
TBML00007014,24732,50000.0,37969.8,0.759396,0,1,Electronics,China,United Kingdom,1
TBML00007015,15663,50000.0,39568.15,0.791363,0,1,Fuel,United Arab Emirates,Mozambique,1
TBML00007016,44697,10000.0,10493.11,1.049311,0,0,Fuel,Mauritius,Botswana,1
TBML00007017,51,25000.0,32226.8,1.289072,1,0,Electronics,South Africa,Kenya,0
TBML00007018,30526,10000.0,9352.22,0.935222,0,0,Vehicles,Mauritius,Botswana,1
TBML00007019,10114,100000.0,84502.06,0.845021,0,0,Machinery,Zimbabwe,Mozambique,0
TBML00007020,18599,250000.0,361576.28,1.446305,1,0,Textiles,China,Mauritius,1
TBML00007021,47740,25000.0,21326.24,0.85305,0,0,Electronics,South Africa,Kenya,0
TBML00007022,2925,250000.0,330992.72,1.323971,1,0,Fuel,Mauritius,Botswana,1
TBML00007023,17824,250000.0,230694.38,0.922778,0,0,Machinery,Mauritius,Mozambique,1
TBML00007024,34522,250000.0,368539.86,1.474159,1,0,Vehicles,India,United Arab Emirates,1
TBML00007025,4127,250000.0,134930.02,0.53972,0,1,Textiles,Zimbabwe,Botswana,0
TBML00007026,1256,100000.0,89254.46,0.892545,0,0,Chemicals,India,Mauritius,1
TBML00007027,15343,25000.0,17279.87,0.691195,0,1,Textiles,United Arab Emirates,United Kingdom,1
TBML00007028,46336,10000.0,7238.77,0.723877,0,1,Textiles,Zimbabwe,United Arab Emirates,1
TBML00007029,13270,100000.0,67550.23,0.675502,0,1,Vehicles,South Africa,Mauritius,1
TBML00007030,12177,10000.0,12315.04,1.231504,1,0,Machinery,China,China,1
TBML00007031,22459,25000.0,14102.89,0.564116,0,1,Textiles,China,Kenya,1
TBML00007032,13439,10000.0,8718.8,0.87188,0,0,Chemicals,China,China,1
TBML00007033,10250,50000.0,49745.86,0.994917,0,0,Machinery,India,Mauritius,1
TBML00007034,981,10000.0,7555.26,0.755526,0,1,Machinery,Zimbabwe,United Kingdom,1
TBML00007035,11989,100000.0,144454.63,1.444546,1,0,Fuel,United Arab Emirates,China,1
TBML00007036,28118,10000.0,10967.38,1.096738,0,0,Fuel,India,Botswana,0
TBML00007037,18264,50000.0,59694.58,1.193892,0,0,Vehicles,Mauritius,China,1
TBML00007038,11935,100000.0,52610.77,0.526108,0,1,Textiles,India,China,1
TBML00007039,12020,10000.0,13588.01,1.358801,1,0,Fuel,Zimbabwe,Mauritius,1
TBML00007040,27267,250000.0,140561.53,0.562246,0,1,Vehicles,United Kingdom,Botswana,1
TBML00007041,31585,10000.0,12141.74,1.214174,1,0,Fuel,India,Mozambique,0
TBML00007042,18264,50000.0,29480.67,0.589613,0,1,Vehicles,Zimbabwe,Kenya,0
TBML00007043,48408,25000.0,16753.34,0.670134,0,1,Textiles,United Kingdom,China,1
TBML00007044,26950,25000.0,29036.85,1.161474,0,0,Vehicles,South Africa,United Arab Emirates,1
TBML00007045,8557,100000.0,70494.89,0.704949,0,1,Machinery,United Arab Emirates,Kenya,1
TBML00007046,16249,250000.0,280074.68,1.120299,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00007047,6647,50000.0,37469.06,0.749381,0,1,Chemicals,India,Mozambique,0
TBML00007048,26633,100000.0,85264.46,0.852645,0,0,Textiles,India,China,1
TBML00007049,39225,50000.0,52277.96,1.045559,0,0,Machinery,Zimbabwe,Mauritius,1
TBML00007050,11112,10000.0,6638.15,0.663815,0,1,Fuel,China,Mozambique,1
TBML00007051,49213,10000.0,6041.59,0.604159,0,1,Machinery,Mauritius,China,1
TBML00007052,14350,50000.0,65023.91,1.300478,1,0,Electronics,China,Botswana,1
TBML00007053,4997,100000.0,138420.33,1.384203,1,0,Chemicals,India,United Kingdom,1
TBML00007054,45149,25000.0,36520.39,1.460816,1,0,Electronics,China,United Kingdom,1
TBML00007055,3143,250000.0,161246.12,0.644984,0,1,Electronics,United Arab Emirates,Kenya,1
TBML00007056,47763,50000.0,29875.89,0.597518,0,1,Fuel,Mauritius,Kenya,1
TBML00007057,4532,25000.0,33351.14,1.334046,1,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00007058,28352,10000.0,6096.42,0.609642,0,1,Machinery,United Kingdom,Kenya,1
TBML00007059,2205,50000.0,42794.14,0.855883,0,0,Machinery,Mauritius,Mozambique,1
TBML00007060,36051,100000.0,147544.33,1.475443,1,0,Vehicles,South Africa,United Arab Emirates,1
TBML00007061,8928,50000.0,69212.73,1.384255,1,0,Chemicals,United Kingdom,China,1
TBML00007062,46457,50000.0,55346.73,1.106935,0,0,Vehicles,South Africa,Mozambique,0
TBML00007063,48371,50000.0,29526.35,0.590527,0,1,Fuel,South Africa,Botswana,0
TBML00007064,31028,25000.0,15264.69,0.610588,0,1,Vehicles,South Africa,Mozambique,0
TBML00007065,24411,10000.0,14349.89,1.434989,1,0,Textiles,United Arab Emirates,Kenya,1
TBML00007066,40858,25000.0,25451.56,1.018062,0,0,Fuel,China,Kenya,1
TBML00007067,31906,10000.0,11920.17,1.192017,0,0,Machinery,South Africa,Kenya,0
TBML00007068,4532,10000.0,14772.25,1.477225,1,0,Chemicals,United Arab Emirates,Kenya,1
TBML00007069,38346,50000.0,54802.05,1.096041,0,0,Textiles,South Africa,Botswana,0
TBML00007070,15930,250000.0,329339.31,1.317357,1,0,Textiles,China,Mozambique,1
TBML00007071,13710,50000.0,29129.82,0.582596,0,1,Vehicles,India,Mauritius,1
TBML00007072,48683,100000.0,125829.01,1.25829,1,0,Chemicals,Zimbabwe,China,1
TBML00007073,38882,100000.0,137416.65,1.374166,1,0,Vehicles,China,Botswana,1
TBML00007074,1004,50000.0,49108.47,0.982169,0,0,Electronics,India,United Kingdom,1
TBML00007075,19646,10000.0,6604.97,0.660497,0,1,Vehicles,United Kingdom,China,1
TBML00007076,22789,25000.0,35534.21,1.421368,1,0,Machinery,Zimbabwe,United Kingdom,1
TBML00007077,46369,50000.0,73853.72,1.477074,1,0,Textiles,Zimbabwe,United Kingdom,1
TBML00007078,24080,250000.0,242073.54,0.968294,0,0,Textiles,India,China,1
TBML00007079,6674,50000.0,64220.01,1.2844,1,0,Textiles,South Africa,Mauritius,1
TBML00007080,11920,25000.0,34892.35,1.395694,1,0,Textiles,China,Botswana,1
TBML00007081,31132,50000.0,35413.39,0.708268,0,1,Textiles,Mauritius,Mozambique,1
TBML00007082,26415,50000.0,53225.92,1.064518,0,0,Chemicals,India,Botswana,0
TBML00007083,27609,250000.0,340227.56,1.36091,1,0,Machinery,India,United Arab Emirates,1
TBML00007084,13338,25000.0,15077.22,0.603089,0,1,Fuel,South Africa,Mauritius,1
TBML00007085,15071,25000.0,24214.37,0.968575,0,0,Electronics,India,Botswana,0
TBML00007086,44424,25000.0,19687.59,0.787503,0,1,Chemicals,Mauritius,Mozambique,1
TBML00007087,20064,50000.0,59380.23,1.187605,0,0,Machinery,India,Mauritius,1
TBML00007088,855,10000.0,10129.91,1.012991,0,0,Electronics,China,United Kingdom,1
TBML00007089,42388,50000.0,49123.14,0.982463,0,0,Vehicles,United Kingdom,United Kingdom,1
TBML00007090,16600,25000.0,29213.35,1.168534,0,0,Machinery,United Kingdom,China,1
TBML00007091,11520,25000.0,15134.85,0.605394,0,1,Electronics,United Kingdom,Mauritius,1
TBML00007092,1225,25000.0,34896.76,1.39587,1,0,Textiles,India,Mauritius,1
TBML00007093,44944,10000.0,10211.04,1.021104,0,0,Textiles,United Kingdom,China,1
TBML00007094,34681,50000.0,31181.4,0.623628,0,1,Fuel,South Africa,United Kingdom,1
TBML00007095,20765,50000.0,57253.61,1.145072,0,0,Chemicals,South Africa,Botswana,0
TBML00007096,23181,250000.0,306105.12,1.22442,1,0,Fuel,Mauritius,Mozambique,1
TBML00007097,6514,25000.0,34581.41,1.383256,1,0,Fuel,United Kingdom,United Arab Emirates,1
TBML00007098,1392,25000.0,14253.93,0.570157,0,1,Machinery,China,Botswana,1
TBML00007099,47299,25000.0,25544.07,1.021763,0,0,Machinery,South Africa,Kenya,0
TBML00007100,16547,10000.0,13039.92,1.303992,1,0,Electronics,India,Kenya,0
TBML00007101,29119,10000.0,10164.07,1.016407,0,0,Vehicles,India,Mozambique,0
TBML00007102,48623,250000.0,186066.1,0.744264,0,1,Vehicles,United Arab Emirates,China,1
TBML00007103,11175,10000.0,11798.15,1.179815,0,0,Machinery,United Kingdom,China,1
TBML00007104,26911,10000.0,13531.84,1.353184,1,0,Chemicals,South Africa,Kenya,0
TBML00007105,7641,50000.0,60246.16,1.204923,1,0,Textiles,United Arab Emirates,Mauritius,1
TBML00007106,45055,25000.0,23054.24,0.92217,0,0,Textiles,China,China,1
TBML00007107,8126,25000.0,31601.48,1.264059,1,0,Electronics,United Kingdom,United Kingdom,1
TBML00007108,41655,100000.0,113745.7,1.137457,0,0,Fuel,Zimbabwe,Mauritius,1
TBML00007109,43785,10000.0,5484.44,0.548444,0,1,Machinery,Mauritius,United Kingdom,1
TBML00007110,7450,250000.0,306079.29,1.224317,1,0,Machinery,India,Mauritius,1
TBML00007111,11623,25000.0,20980.61,0.839225,0,0,Vehicles,United Kingdom,Kenya,1
TBML00007112,17717,10000.0,14792.1,1.47921,1,0,Vehicles,India,United Arab Emirates,1
TBML00007113,38325,50000.0,30207.9,0.604158,0,1,Electronics,United Kingdom,China,1
TBML00007114,30126,50000.0,66858.63,1.337173,1,0,Vehicles,Zimbabwe,United Arab Emirates,1
TBML00007115,2527,10000.0,13018.7,1.30187,1,0,Machinery,Mauritius,Mozambique,1
TBML00007116,33329,50000.0,61001.64,1.220033,1,0,Vehicles,India,United Arab Emirates,1
TBML00007117,1438,100000.0,51858.43,0.518584,0,1,Chemicals,China,United Arab Emirates,1
TBML00007118,49597,25000.0,26724.39,1.068975,0,0,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00007119,25959,50000.0,61450.17,1.229003,1,0,Chemicals,Mauritius,United Arab Emirates,1
TBML00007120,3466,250000.0,318924.44,1.275698,1,0,Electronics,Mauritius,Mauritius,1
TBML00007121,29737,10000.0,12029.34,1.202934,1,0,Textiles,China,United Kingdom,1
TBML00007122,20903,25000.0,33754.96,1.350198,1,0,Textiles,Zimbabwe,United Arab Emirates,1
TBML00007123,10532,100000.0,127336.91,1.273369,1,0,Chemicals,United Arab Emirates,China,1
TBML00007124,34731,25000.0,34755.83,1.390233,1,0,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00007125,4000,250000.0,203785.58,0.815142,0,0,Electronics,United Kingdom,Kenya,1
TBML00007126,21644,100000.0,72649.22,0.726492,0,1,Machinery,Zimbabwe,Mozambique,0
TBML00007127,14891,250000.0,354969.04,1.419876,1,0,Machinery,Zimbabwe,Botswana,0
TBML00007128,36259,50000.0,52369.42,1.047388,0,0,Electronics,South Africa,Botswana,0
TBML00007129,18305,50000.0,61973.95,1.239479,1,0,Machinery,Mauritius,Mauritius,1
TBML00007130,26796,250000.0,302494.42,1.209978,1,0,Electronics,South Africa,Mozambique,0
TBML00007131,19138,250000.0,153461.23,0.613845,0,1,Textiles,United Kingdom,Mozambique,1
TBML00007132,44778,250000.0,303946.09,1.215784,1,0,Textiles,Mauritius,United Arab Emirates,1
TBML00007133,9838,250000.0,216775.03,0.8671,0,0,Chemicals,Mauritius,China,1
TBML00007134,34090,25000.0,33118.96,1.324758,1,0,Textiles,United Arab Emirates,Mozambique,1
TBML00007135,7193,25000.0,32868.7,1.314748,1,0,Fuel,India,Mauritius,1
TBML00007136,13079,250000.0,353894.28,1.415577,1,0,Chemicals,Zimbabwe,United Kingdom,1
TBML00007137,13692,100000.0,145825.39,1.458254,1,0,Electronics,Zimbabwe,China,1
TBML00007138,33408,25000.0,35778.01,1.43112,1,0,Vehicles,India,Mauritius,1
TBML00007139,267,250000.0,279124.26,1.116497,0,0,Machinery,South Africa,Botswana,0
TBML00007140,11606,250000.0,246388.22,0.985553,0,0,Electronics,India,Kenya,0
TBML00007141,12447,50000.0,52325.48,1.04651,0,0,Textiles,India,China,1
TBML00007142,41535,25000.0,24186.95,0.967478,0,0,Textiles,United Kingdom,China,1
TBML00007143,13835,100000.0,57769.85,0.577699,0,1,Electronics,Mauritius,Mozambique,1
TBML00007144,5034,100000.0,77215.57,0.772156,0,1,Machinery,United Kingdom,United Kingdom,1
TBML00007145,202,50000.0,74369.82,1.487396,1,0,Electronics,Zimbabwe,Mozambique,0
TBML00007146,29412,25000.0,32723.28,1.308931,1,0,Textiles,Mauritius,Kenya,1
TBML00007147,12878,25000.0,14969.31,0.598773,0,1,Chemicals,South Africa,United Kingdom,1
TBML00007148,13891,100000.0,133877.26,1.338773,1,0,Machinery,India,United Arab Emirates,1
TBML00007149,14635,50000.0,69030.48,1.38061,1,0,Chemicals,South Africa,Mauritius,1
TBML00007150,9378,250000.0,186559.35,0.746237,0,1,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00007151,4382,10000.0,12282.01,1.228201,1,0,Fuel,Zimbabwe,China,1
TBML00007152,5027,50000.0,39905.75,0.798115,0,1,Textiles,Zimbabwe,United Arab Emirates,1
TBML00007153,5304,50000.0,45688.85,0.913777,0,0,Chemicals,United Kingdom,China,1
TBML00007154,48962,25000.0,33352.5,1.3341,1,0,Electronics,Zimbabwe,Mauritius,1
TBML00007155,49100,100000.0,146893.43,1.468934,1,0,Fuel,United Arab Emirates,Botswana,1
TBML00007156,9600,50000.0,62207.77,1.244155,1,0,Vehicles,Mauritius,China,1
TBML00007157,22484,250000.0,194064.85,0.776259,0,1,Chemicals,Zimbabwe,Mozambique,0
TBML00007158,9673,100000.0,114154.98,1.14155,0,0,Textiles,Zimbabwe,United Arab Emirates,1
TBML00007159,13137,100000.0,125928.13,1.259281,1,0,Vehicles,United Kingdom,Kenya,1
TBML00007160,22264,250000.0,307758.13,1.231033,1,0,Chemicals,India,Mozambique,0
TBML00007161,2813,250000.0,240133.31,0.960533,0,0,Machinery,United Arab Emirates,Kenya,1
TBML00007162,5990,100000.0,107588.97,1.07589,0,0,Textiles,India,United Arab Emirates,1
TBML00007163,49198,25000.0,25820.64,1.032826,0,0,Textiles,India,United Kingdom,1
TBML00007164,7531,25000.0,18814.58,0.752583,0,1,Machinery,South Africa,United Kingdom,1
TBML00007165,28117,250000.0,193231.82,0.772927,0,1,Vehicles,South Africa,Mozambique,0
TBML00007166,41235,50000.0,55053.88,1.101078,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00007167,30561,25000.0,34645.42,1.385817,1,0,Chemicals,India,Mozambique,0
TBML00007168,22780,100000.0,61951.51,0.619515,0,1,Vehicles,United Kingdom,United Arab Emirates,1
TBML00007169,17432,100000.0,53708.04,0.53708,0,1,Fuel,China,Mozambique,1
TBML00007170,26464,50000.0,36826.48,0.73653,0,1,Textiles,India,Kenya,0
TBML00007171,16873,100000.0,134738.07,1.347381,1,0,Fuel,Zimbabwe,Kenya,0
TBML00007172,12201,25000.0,20900.46,0.836018,0,0,Textiles,Mauritius,Mozambique,1
TBML00007173,26528,50000.0,39125.97,0.782519,0,1,Chemicals,China,Kenya,1
TBML00007174,23062,250000.0,192625.81,0.770503,0,1,Chemicals,Mauritius,Kenya,1
TBML00007175,23150,10000.0,14529.8,1.45298,1,0,Textiles,Zimbabwe,Botswana,0
TBML00007176,25968,10000.0,13893.77,1.389377,1,0,Fuel,Zimbabwe,China,1
TBML00007177,38231,25000.0,27858.22,1.114329,0,0,Fuel,United Arab Emirates,Mozambique,1
TBML00007178,28551,100000.0,120214.16,1.202142,1,0,Chemicals,Zimbabwe,United Arab Emirates,1
TBML00007179,31305,10000.0,8291.31,0.829131,0,0,Chemicals,Zimbabwe,United Kingdom,1
TBML00007180,25547,50000.0,34176.67,0.683533,0,1,Vehicles,United Kingdom,Botswana,1
TBML00007181,11608,250000.0,332773.53,1.331094,1,0,Machinery,Zimbabwe,Kenya,0
TBML00007182,34331,250000.0,273562.18,1.094249,0,0,Chemicals,Zimbabwe,Kenya,0
TBML00007183,2208,25000.0,32787.84,1.311514,1,0,Vehicles,United Kingdom,Botswana,1
TBML00007184,9635,50000.0,59113.16,1.182263,0,0,Machinery,China,United Arab Emirates,1
TBML00007185,4069,25000.0,25954.6,1.038184,0,0,Chemicals,South Africa,Mauritius,1
TBML00007186,41390,25000.0,28425.95,1.137038,0,0,Electronics,United Arab Emirates,United Kingdom,1
TBML00007187,28190,250000.0,252909.95,1.01164,0,0,Machinery,Zimbabwe,United Kingdom,1
TBML00007188,38627,10000.0,12611.8,1.26118,1,0,Electronics,Zimbabwe,Kenya,0
TBML00007189,26254,25000.0,13699.43,0.547977,0,1,Chemicals,South Africa,Mozambique,0
TBML00007190,25968,25000.0,26555.05,1.062202,0,0,Machinery,India,United Kingdom,1
TBML00007191,8507,50000.0,27216.55,0.544331,0,1,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00007192,33210,100000.0,98314.64,0.983146,0,0,Machinery,Mauritius,Mauritius,1
TBML00007193,38659,250000.0,255425.05,1.0217,0,0,Fuel,China,Mozambique,1
TBML00007194,12375,10000.0,10802.35,1.080235,0,0,Vehicles,United Kingdom,Mauritius,1
TBML00007195,32171,250000.0,201529.78,0.806119,0,0,Vehicles,United Arab Emirates,Kenya,1
TBML00007196,28136,100000.0,88282.01,0.88282,0,0,Electronics,United Kingdom,Kenya,1
TBML00007197,35796,250000.0,253274.62,1.013098,0,0,Electronics,China,United Arab Emirates,1
TBML00007198,20475,25000.0,31731.29,1.269252,1,0,Chemicals,Zimbabwe,Botswana,0
TBML00007199,39935,250000.0,288458.01,1.153832,0,0,Electronics,Mauritius,United Arab Emirates,1
TBML00007200,20463,50000.0,57290.51,1.14581,0,0,Electronics,United Arab Emirates,Mauritius,1
TBML00007201,9742,250000.0,289637.82,1.158551,0,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00007202,14122,50000.0,37461.6,0.749232,0,1,Fuel,South Africa,Mauritius,1
TBML00007203,6431,100000.0,61243.21,0.612432,0,1,Vehicles,Zimbabwe,Mozambique,0
TBML00007204,18879,25000.0,12795.46,0.511818,0,1,Vehicles,China,United Arab Emirates,1
TBML00007205,48035,50000.0,61599.61,1.231992,1,0,Electronics,South Africa,United Arab Emirates,1
TBML00007206,42988,50000.0,34935.55,0.698711,0,1,Textiles,India,Mozambique,0
TBML00007207,1003,25000.0,17862.09,0.714484,0,1,Textiles,Zimbabwe,Kenya,0
TBML00007208,21626,25000.0,27382.82,1.095313,0,0,Vehicles,Mauritius,Mozambique,1
TBML00007209,34888,100000.0,139527.18,1.395272,1,0,Electronics,South Africa,Mozambique,0
TBML00007210,20346,250000.0,247473.37,0.989893,0,0,Textiles,Mauritius,China,1
TBML00007211,7948,100000.0,139598.84,1.395988,1,0,Fuel,South Africa,China,1
TBML00007212,11573,25000.0,17610.08,0.704403,0,1,Machinery,India,Kenya,0
TBML00007213,28668,50000.0,34296.19,0.685924,0,1,Textiles,South Africa,United Arab Emirates,1
TBML00007214,34959,10000.0,10495.55,1.049555,0,0,Machinery,United Kingdom,China,1
TBML00007215,18264,50000.0,44721.6,0.894432,0,0,Machinery,Mauritius,China,1
TBML00007216,27776,25000.0,14981.71,0.599269,0,1,Machinery,United Kingdom,United Kingdom,1
TBML00007217,19567,50000.0,60876.28,1.217526,1,0,Machinery,India,Mozambique,0
TBML00007218,3316,25000.0,13793.93,0.551757,0,1,Textiles,China,Botswana,1
TBML00007219,41173,250000.0,165288.52,0.661154,0,1,Electronics,China,Kenya,1
TBML00007220,37894,10000.0,7653.01,0.765301,0,1,Vehicles,China,United Kingdom,1
TBML00007221,2550,10000.0,14572.81,1.457281,1,0,Vehicles,India,Botswana,0
TBML00007222,37042,10000.0,8951.0,0.8951,0,0,Chemicals,China,Botswana,1
TBML00007223,41513,10000.0,14790.66,1.479066,1,0,Vehicles,Zimbabwe,Mauritius,1
TBML00007224,38869,250000.0,212650.0,0.8506,0,0,Electronics,Mauritius,Mozambique,1
TBML00007225,48035,50000.0,40286.6,0.805732,0,0,Vehicles,China,Botswana,1
TBML00007226,27198,25000.0,15169.11,0.606764,0,1,Chemicals,India,United Kingdom,1
TBML00007227,5135,10000.0,13058.07,1.305807,1,0,Electronics,Zimbabwe,United Kingdom,1
TBML00007228,936,250000.0,324131.07,1.296524,1,0,Chemicals,China,United Kingdom,1
TBML00007229,33426,10000.0,9554.38,0.955438,0,0,Textiles,Zimbabwe,Kenya,0
TBML00007230,38419,100000.0,145702.83,1.457028,1,0,Electronics,Zimbabwe,China,1
TBML00007231,3848,100000.0,74786.65,0.747867,0,1,Vehicles,United Kingdom,Botswana,1
TBML00007232,28811,10000.0,6050.75,0.605075,0,1,Textiles,United Arab Emirates,Mozambique,1
TBML00007233,24025,10000.0,14326.97,1.432697,1,0,Chemicals,United Kingdom,Mauritius,1
TBML00007234,47715,50000.0,71527.91,1.430558,1,0,Electronics,Mauritius,Mozambique,1
TBML00007235,472,25000.0,29118.44,1.164737,0,0,Machinery,United Kingdom,Mozambique,1
TBML00007236,19576,25000.0,22023.85,0.880954,0,0,Chemicals,United Arab Emirates,Botswana,1
TBML00007237,1296,25000.0,18519.43,0.740777,0,1,Vehicles,United Arab Emirates,Mozambique,1
TBML00007238,25743,50000.0,51290.0,1.0258,0,0,Textiles,United Arab Emirates,United Kingdom,1
TBML00007239,3441,50000.0,68560.16,1.371203,1,0,Textiles,China,China,1
TBML00007240,12849,100000.0,107695.52,1.076955,0,0,Machinery,China,United Kingdom,1
TBML00007241,32675,10000.0,5130.25,0.513025,0,1,Fuel,India,Mauritius,1
TBML00007242,7844,10000.0,14706.95,1.470695,1,0,Vehicles,Mauritius,Mauritius,1
TBML00007243,1474,50000.0,47544.87,0.950897,0,0,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00007244,46131,25000.0,27372.15,1.094886,0,0,Machinery,United Arab Emirates,China,1
TBML00007245,47843,250000.0,154435.33,0.617741,0,1,Vehicles,India,United Kingdom,1
TBML00007246,15592,100000.0,134764.71,1.347647,1,0,Fuel,South Africa,Botswana,0
TBML00007247,37334,50000.0,27378.67,0.547573,0,1,Fuel,United Arab Emirates,Kenya,1
TBML00007248,48740,25000.0,29195.45,1.167818,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00007249,4090,10000.0,14032.38,1.403238,1,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00007250,27293,50000.0,69325.49,1.38651,1,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00007251,28118,250000.0,315849.65,1.263399,1,0,Vehicles,South Africa,Botswana,0
TBML00007252,20846,250000.0,243693.02,0.974772,0,0,Chemicals,United Arab Emirates,United Arab Emirates,1
TBML00007253,15240,250000.0,308727.57,1.23491,1,0,Fuel,Zimbabwe,Botswana,0
TBML00007254,30470,25000.0,30202.55,1.208102,1,0,Textiles,United Kingdom,Mauritius,1
TBML00007255,41250,50000.0,57013.52,1.14027,0,0,Machinery,China,United Arab Emirates,1
TBML00007256,40337,10000.0,12170.49,1.217049,1,0,Electronics,Zimbabwe,United Arab Emirates,1
TBML00007257,7844,25000.0,36447.68,1.457907,1,0,Machinery,United Kingdom,Mauritius,1
TBML00007258,1997,25000.0,12602.83,0.504113,0,1,Electronics,United Kingdom,United Arab Emirates,1
TBML00007259,28044,50000.0,60767.48,1.21535,1,0,Fuel,China,United Arab Emirates,1
TBML00007260,4094,250000.0,269249.47,1.076998,0,0,Textiles,United Arab Emirates,United Kingdom,1
TBML00007261,16065,10000.0,5131.67,0.513167,0,1,Machinery,India,Kenya,0
TBML00007262,41507,100000.0,93145.24,0.931452,0,0,Machinery,China,Mozambique,1
TBML00007263,42639,25000.0,26927.54,1.077102,0,0,Chemicals,South Africa,Kenya,0
TBML00007264,17649,10000.0,12329.44,1.232944,1,0,Chemicals,United Kingdom,United Arab Emirates,1
TBML00007265,6147,25000.0,15753.2,0.630128,0,1,Textiles,South Africa,Botswana,0
TBML00007266,31014,10000.0,14922.16,1.492216,1,0,Vehicles,United Kingdom,United Kingdom,1
TBML00007267,43128,250000.0,136324.36,0.545297,0,1,Textiles,Mauritius,China,1
TBML00007268,67,100000.0,105017.49,1.050175,0,0,Fuel,Zimbabwe,China,1
TBML00007269,2407,25000.0,20913.51,0.83654,0,0,Vehicles,United Arab Emirates,United Arab Emirates,1
TBML00007270,8335,100000.0,118258.49,1.182585,0,0,Fuel,China,Kenya,1
TBML00007271,12931,50000.0,31781.58,0.635632,0,1,Vehicles,South Africa,Botswana,0
TBML00007272,4964,250000.0,165305.75,0.661223,0,1,Machinery,India,Mozambique,0
TBML00007273,15034,250000.0,265112.17,1.060449,0,0,Electronics,United Kingdom,Botswana,1
TBML00007274,48440,10000.0,9004.29,0.900429,0,0,Electronics,Mauritius,Kenya,1
TBML00007275,10760,250000.0,227279.08,0.909116,0,0,Vehicles,South Africa,Mauritius,1
TBML00007276,49860,10000.0,6537.21,0.653721,0,1,Chemicals,Mauritius,Mozambique,1
TBML00007277,47019,50000.0,26920.46,0.538409,0,1,Chemicals,India,Botswana,0
TBML00007278,25139,25000.0,31649.49,1.265979,1,0,Machinery,United Kingdom,Mauritius,1
TBML00007279,8962,10000.0,6610.58,0.661058,0,1,Machinery,China,China,1
TBML00007280,27684,100000.0,67134.55,0.671345,0,1,Fuel,Zimbabwe,China,1
TBML00007281,12164,250000.0,177097.91,0.708392,0,1,Chemicals,India,United Kingdom,1
TBML00007282,30225,250000.0,346295.5,1.385182,1,0,Textiles,Zimbabwe,United Arab Emirates,1
TBML00007283,32884,250000.0,157432.25,0.629729,0,1,Textiles,India,Mozambique,0
TBML00007284,41797,250000.0,179916.81,0.719667,0,1,Chemicals,United Kingdom,United Arab Emirates,1
TBML00007285,24407,50000.0,25146.77,0.502935,0,1,Vehicles,Zimbabwe,United Arab Emirates,1
TBML00007286,2845,250000.0,147194.78,0.588779,0,1,Machinery,Mauritius,Botswana,1
TBML00007287,7161,50000.0,29072.28,0.581446,0,1,Machinery,United Kingdom,Botswana,1
TBML00007288,37164,100000.0,144161.85,1.441618,1,0,Vehicles,Zimbabwe,Kenya,0
TBML00007289,40341,250000.0,353231.08,1.412924,1,0,Textiles,Mauritius,United Kingdom,1
TBML00007290,30813,100000.0,82927.74,0.829277,0,0,Machinery,South Africa,Mauritius,1
TBML00007291,31677,250000.0,239507.18,0.958029,0,0,Fuel,South Africa,Botswana,0
TBML00007292,35770,50000.0,38710.76,0.774215,0,1,Vehicles,India,United Kingdom,1
TBML00007293,43984,100000.0,64728.66,0.647287,0,1,Machinery,Zimbabwe,Botswana,0
TBML00007294,1356,100000.0,63681.35,0.636813,0,1,Textiles,China,Mozambique,1
TBML00007295,20029,100000.0,126806.82,1.268068,1,0,Electronics,United Arab Emirates,Mauritius,1
TBML00007296,32989,100000.0,62844.01,0.62844,0,1,Textiles,China,Mozambique,1
TBML00007297,24854,10000.0,6286.01,0.628601,0,1,Chemicals,India,United Kingdom,1
TBML00007298,12566,100000.0,144346.16,1.443462,1,0,Fuel,South Africa,Botswana,0
TBML00007299,35326,25000.0,37081.39,1.483256,1,0,Electronics,India,Kenya,0
TBML00007300,7357,10000.0,13054.37,1.305437,1,0,Chemicals,South Africa,Kenya,0
TBML00007301,42768,50000.0,25899.14,0.517983,0,1,Fuel,Zimbabwe,United Kingdom,1
