customer_id,customer_name,entity_type,country,sector,kyc_risk_band,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,shell_company_flag,synthetic_suspicious_flag,suspicious_flag,alert_disposition
4288,Customer_0004288,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
4289,Company_0004289,Corporate,Zimbabwe,Retail,Low,0,0,0,0,0,1,0,Closed - No Issue
4290,Customer_0004290,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,1,0,Closed - No Issue
4291,Customer_0004291,Individual,Zimbabwe,Manufacturing,Low,0,0,0,1,0,0,0,Closed - No Issue
4292,Customer_0004292,Individual,Namibia,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4293,Customer_0004293,Individual,Botswana,Agriculture,Low,0,0,0,0,0,0,0,Monitoring
4294,Customer_0004294,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4295,Customer_0004295,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4296,Customer_0004296,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
4297,Company_0004297,Corporate,Zimbabwe,Construction,Low,0,1,0,0,0,0,0,Closed - No Issue
4298,Customer_0004298,Individual,China,Pharmaceuticals,Medium,1,0,0,0,0,0,0,Monitoring
4299,Company_0004299,Corporate,South Africa,Financial Services,Medium,0,0,0,0,1,1,1,Escalated
4300,Company_0004300,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4301,Customer_0004301,Individual,Zambia,Real Estate,Medium,1,0,0,0,0,1,0,False Positive
4302,Customer_0004302,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
4303,Company_0004303,Corporate,Zimbabwe,Construction,Low,0,0,0,0,1,0,0,False Positive
4304,Customer_0004304,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
4305,Customer_0004305,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
4306,Company_0004306,Corporate,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
4307,Customer_0004307,Individual,Mozambique,Mining,Low,0,0,0,0,0,0,0,Monitoring
4308,Customer_0004308,Individual,United Arab Emirates,Retail,Low,0,0,0,0,0,0,1,Under Review
4309,Customer_0004309,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
4310,Customer_0004310,Individual,South Africa,Hospitality,Low,0,0,0,0,0,0,0,Monitoring
4311,Customer_0004311,Individual,Zimbabwe,NGO,Medium,1,0,0,0,0,0,0,False Positive
4312,Customer_0004312,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
4313,Company_0004313,Corporate,Zimbabwe,Agriculture,Medium,0,0,0,0,1,0,0,False Positive
4314,Customer_0004314,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
4315,Customer_0004315,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4316,Company_0004316,Corporate,China,Telecommunications,Medium,0,0,0,0,0,0,0,False Positive
4317,Customer_0004317,Individual,United Kingdom,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4318,Customer_0004318,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
4319,Customer_0004319,Individual,Zambia,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
4320,Customer_0004320,Individual,Zimbabwe,Mining,Medium,0,0,0,1,0,0,0,False Positive
4321,Customer_0004321,Individual,Botswana,Agriculture,Low,0,0,0,0,0,0,0,False Positive
4322,Company_0004322,Corporate,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4323,Customer_0004323,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
4324,Customer_0004324,Individual,South Africa,Retail,Low,0,0,0,0,0,0,0,False Positive
4325,Customer_0004325,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
4326,Customer_0004326,Individual,Zimbabwe,Transport,Low,1,0,0,0,0,0,0,False Positive
4327,Customer_0004327,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,1,Escalated
4328,Customer_0004328,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
4329,Customer_0004329,Individual,Zimbabwe,Construction,Medium,0,0,1,0,0,0,0,False Positive
4330,Company_0004330,Corporate,South Africa,Transport,Low,0,0,0,0,0,0,0,Monitoring
4331,Customer_0004331,Individual,South Africa,Construction,Low,0,0,0,0,0,0,0,False Positive
4332,Customer_0004332,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4333,Customer_0004333,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4334,Customer_0004334,Individual,South Africa,Transport,Low,0,0,0,0,0,0,0,False Positive
4335,Company_0004335,Corporate,South Africa,Mining,Medium,0,0,0,0,0,0,0,Closed - No Issue
4336,Customer_0004336,Individual,Mozambique,Hospitality,Medium,0,0,0,0,0,0,0,False Positive
4337,Customer_0004337,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Monitoring
4338,Customer_0004338,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4339,Company_0004339,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,0,0,1,0,Monitoring
4340,Customer_0004340,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
4341,Customer_0004341,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
4342,Customer_0004342,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
4343,Customer_0004343,Individual,Mozambique,Construction,Low,0,0,0,0,0,0,1,Under Review
4344,Customer_0004344,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4345,Customer_0004345,Individual,South Africa,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4346,Company_0004346,Corporate,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
4347,Customer_0004347,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
4348,Customer_0004348,Individual,Mozambique,Mining,Low,0,0,0,0,0,0,1,Under Review
4349,Customer_0004349,Individual,South Africa,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
4350,Customer_0004350,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
4351,Company_0004351,Corporate,Zambia,Real Estate,Low,0,0,0,0,0,1,0,False Positive
4352,Company_0004352,Corporate,Zimbabwe,Financial Services,Low,0,0,0,0,0,1,0,Closed - No Issue
4353,Customer_0004353,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
4354,Company_0004354,Corporate,Botswana,Logistics,Low,0,0,0,0,0,0,0,False Positive
4355,Customer_0004355,Individual,South Africa,Logistics,Low,0,0,0,0,0,0,0,False Positive
4356,Customer_0004356,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4357,Customer_0004357,Individual,Tanzania,Real Estate,Low,0,0,0,0,0,0,0,Monitoring
4358,Customer_0004358,Individual,South Africa,Agriculture,Low,0,0,0,0,0,0,0,False Positive
4359,Customer_0004359,Individual,South Africa,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
4360,Customer_0004360,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
4361,Customer_0004361,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
4362,Company_0004362,Corporate,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
4363,Customer_0004363,Individual,South Africa,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4364,Customer_0004364,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Monitoring
4365,Customer_0004365,Individual,Zambia,NGO,Low,0,0,0,0,0,0,0,False Positive
4366,Company_0004366,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4367,Customer_0004367,Individual,Botswana,Agriculture,Low,0,0,0,0,0,0,0,False Positive
4368,Customer_0004368,Individual,Mozambique,Mining,Low,0,0,0,0,0,0,0,False Positive
4369,Company_0004369,Corporate,Zambia,Wholesale,Medium,0,1,0,0,0,0,0,False Positive
4370,Customer_0004370,Individual,Zambia,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
4371,Company_0004371,Corporate,United Kingdom,Consulting,Low,0,0,0,0,0,0,0,False Positive
4372,Customer_0004372,Individual,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,Closed - No Issue
4373,Customer_0004373,Individual,South Africa,Fuel,Medium,0,1,0,0,0,0,0,False Positive
4374,Company_0004374,Corporate,Mauritius,Logistics,Medium,0,0,0,0,1,0,1,Escalated
4375,Customer_0004375,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
4376,Customer_0004376,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,1,0,False Positive
4377,Company_0004377,Corporate,Kenya,Fuel,Medium,0,0,0,0,0,0,0,False Positive
4378,Customer_0004378,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
4379,Customer_0004379,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
4380,Customer_0004380,Individual,Zimbabwe,Agriculture,Low,0,1,0,0,0,0,0,Closed - No Issue
4381,Customer_0004381,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
4382,Company_0004382,Corporate,Zimbabwe,Transport,Medium,0,0,0,0,1,0,1,Under Review
4383,Customer_0004383,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4384,Customer_0004384,Individual,United Arab Emirates,Transport,Low,0,0,0,0,0,0,0,False Positive
4385,Customer_0004385,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,Closed - No Issue
4386,Customer_0004386,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,1,0,False Positive
4387,Company_0004387,Corporate,United Kingdom,Retail,Low,0,0,0,0,0,0,0,False Positive
4388,Customer_0004388,Individual,Mozambique,Retail,Low,0,0,0,0,0,0,0,Monitoring
4389,Customer_0004389,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4390,Customer_0004390,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,Monitoring
4391,Company_0004391,Corporate,South Africa,NGO,Low,0,0,0,0,0,0,0,False Positive
4392,Customer_0004392,Individual,Mozambique,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
4393,Customer_0004393,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
4394,Customer_0004394,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
4395,Customer_0004395,Individual,Botswana,Consulting,Low,0,0,0,0,0,0,0,False Positive
4396,Company_0004396,Corporate,South Africa,Fuel,Low,0,0,0,0,0,0,0,Monitoring
4397,Customer_0004397,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
4398,Company_0004398,Corporate,Namibia,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4399,Customer_0004399,Individual,Zambia,Agriculture,Low,0,0,0,0,0,1,0,Monitoring
4400,Customer_0004400,Individual,South Africa,Logistics,Low,0,0,0,0,0,0,0,False Positive
4401,Customer_0004401,Individual,South Africa,Fuel,Medium,0,0,0,0,0,0,0,Monitoring
4402,Company_0004402,Corporate,South Africa,Fuel,Medium,0,0,0,0,0,0,0,False Positive
4403,Customer_0004403,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
4404,Customer_0004404,Individual,Zimbabwe,Agriculture,Low,0,1,0,0,0,0,0,False Positive
4405,Customer_0004405,Individual,Botswana,Transport,Low,0,0,0,0,0,0,0,False Positive
4406,Customer_0004406,Individual,South Africa,Manufacturing,Medium,0,1,0,0,0,0,0,False Positive
4407,Company_0004407,Corporate,Zimbabwe,Transport,Low,0,0,0,1,0,0,0,False Positive
4408,Customer_0004408,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
4409,Customer_0004409,Individual,Botswana,Fuel,Low,0,0,0,0,0,1,0,False Positive
4410,Company_0004410,Corporate,South Africa,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4411,Customer_0004411,Individual,Zimbabwe,Telecommunications,Low,1,0,0,0,0,0,0,False Positive
4412,Company_0004412,Corporate,Zimbabwe,Mining,Medium,0,0,0,0,1,0,0,False Positive
4413,Customer_0004413,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
4414,Company_0004414,Corporate,Mauritius,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4415,Customer_0004415,Individual,Namibia,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
4416,Customer_0004416,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
4417,Customer_0004417,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
4418,Customer_0004418,Individual,Botswana,Consulting,Medium,0,1,0,0,0,0,0,False Positive
4419,Customer_0004419,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
4420,Customer_0004420,Individual,Mauritius,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
4421,Company_0004421,Corporate,Zimbabwe,Logistics,Low,0,0,0,0,1,0,0,False Positive
4422,Company_0004422,Corporate,Zimbabwe,Retail,Low,0,0,0,0,1,0,0,False Positive
4423,Customer_0004423,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
4424,Customer_0004424,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
4425,Customer_0004425,Individual,South Africa,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4426,Company_0004426,Corporate,Zambia,Real Estate,Low,0,0,0,0,0,0,0,False Positive
4427,Customer_0004427,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
4428,Customer_0004428,Individual,Zimbabwe,Telecommunications,Medium,0,0,1,0,0,1,0,False Positive
4429,Customer_0004429,Individual,South Africa,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4430,Customer_0004430,Individual,Mozambique,Fuel,High,0,1,0,0,0,1,1,Escalated
4431,Customer_0004431,Individual,Zimbabwe,Import/Export,Medium,0,0,0,0,0,0,0,False Positive
4432,Customer_0004432,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4433,Customer_0004433,Individual,South Africa,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
4434,Customer_0004434,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
4435,Customer_0004435,Individual,Zambia,Mining,Low,0,0,0,0,0,0,0,False Positive
4436,Customer_0004436,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
4437,Customer_0004437,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
4438,Company_0004438,Corporate,Botswana,Logistics,Low,0,0,0,0,0,0,0,False Positive
4439,Company_0004439,Corporate,Zimbabwe,Telecommunications,Medium,0,0,0,0,1,0,0,False Positive
4440,Customer_0004440,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
4441,Customer_0004441,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
4442,Company_0004442,Corporate,China,Pharmaceuticals,Medium,0,1,0,0,1,0,1,Under Review
4443,Company_0004443,Corporate,Botswana,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
4444,Customer_0004444,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
4445,Customer_0004445,Individual,Botswana,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
4446,Customer_0004446,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
4447,Customer_0004447,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
4448,Company_0004448,Corporate,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
4449,Company_0004449,Corporate,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
4450,Customer_0004450,Individual,Zimbabwe,Logistics,Medium,0,1,0,0,0,0,0,False Positive
4451,Customer_0004451,Individual,China,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
4452,Customer_0004452,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
4453,Company_0004453,Corporate,Zambia,Construction,Medium,0,0,0,0,1,0,0,False Positive
4454,Customer_0004454,Individual,South Africa,Mining,Low,0,0,0,0,0,0,0,False Positive
4455,Customer_0004455,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
4456,Customer_0004456,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
4457,Customer_0004457,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
4458,Customer_0004458,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,1,0,False Positive
4459,Customer_0004459,Individual,South Africa,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4460,Customer_0004460,Individual,Mauritius,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
4461,Company_0004461,Corporate,United Kingdom,Mining,Low,0,0,0,0,0,1,0,False Positive
4462,Customer_0004462,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4463,Company_0004463,Corporate,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4464,Customer_0004464,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
4465,Customer_0004465,Individual,Mauritius,Construction,Low,0,0,0,0,0,0,0,Monitoring
4466,Customer_0004466,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4467,Company_0004467,Corporate,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
4468,Customer_0004468,Individual,South Africa,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
4469,Customer_0004469,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4470,Customer_0004470,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,1,Escalated
4471,Company_0004471,Corporate,South Africa,Agriculture,Medium,0,0,0,0,1,0,0,False Positive
4472,Company_0004472,Corporate,Zimbabwe,Fuel,Medium,0,0,0,0,1,0,1,Under Review
4473,Customer_0004473,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
4474,Customer_0004474,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
4475,Customer_0004475,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
4476,Customer_0004476,Individual,Mauritius,Retail,Low,0,0,0,0,0,0,0,Monitoring
4477,Customer_0004477,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
4478,Customer_0004478,Individual,Botswana,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4479,Customer_0004479,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4480,Customer_0004480,Individual,Botswana,Consulting,Low,0,0,0,0,0,0,0,False Positive
4481,Customer_0004481,Individual,Mauritius,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
4482,Customer_0004482,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
4483,Customer_0004483,Individual,Kenya,Telecommunications,Medium,1,0,0,0,0,0,0,Closed - No Issue
4484,Company_0004484,Corporate,South Africa,Retail,Low,0,0,0,0,0,0,0,False Positive
4485,Company_0004485,Corporate,Botswana,Import/Export,Medium,0,0,0,0,1,1,1,Under Review
4486,Customer_0004486,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
4487,Company_0004487,Corporate,South Africa,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4488,Company_0004488,Corporate,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
4489,Customer_0004489,Individual,India,Hospitality,Low,0,0,0,0,0,1,0,Closed - No Issue
4490,Customer_0004490,Individual,United Arab Emirates,Hospitality,Low,0,0,0,0,0,1,0,Closed - No Issue
4491,Customer_0004491,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Monitoring
4492,Customer_0004492,Individual,China,Transport,Low,0,0,0,0,0,0,0,Monitoring
4493,Customer_0004493,Individual,United Kingdom,Fuel,Low,0,0,0,0,0,0,1,Under Review
4494,Customer_0004494,Individual,South Africa,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
4495,Customer_0004495,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
4496,Customer_0004496,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
4497,Customer_0004497,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
4498,Customer_0004498,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
4499,Customer_0004499,Individual,Mauritius,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
4500,Customer_0004500,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
4501,Customer_0004501,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,Monitoring
4502,Company_0004502,Corporate,South Africa,Consulting,Medium,0,0,0,0,1,0,1,SAR Filed
4503,Company_0004503,Corporate,South Africa,Telecommunications,Medium,0,0,0,0,1,0,0,Closed - No Issue
4504,Customer_0004504,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
4505,Customer_0004505,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4506,Customer_0004506,Individual,South Africa,Import/Export,Medium,0,0,0,0,0,0,0,False Positive
4507,Customer_0004507,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,1,SAR Filed
4508,Company_0004508,Corporate,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
4509,Customer_0004509,Individual,Botswana,Mining,Medium,0,0,0,0,0,0,0,False Positive
4510,Customer_0004510,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
4511,Company_0004511,Corporate,South Africa,Import/Export,Low,0,0,0,0,0,0,1,SAR Filed
4512,Customer_0004512,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4513,Company_0004513,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
4514,Company_0004514,Corporate,Zambia,Fuel,Low,0,0,0,0,0,1,0,False Positive
4515,Customer_0004515,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
4516,Customer_0004516,Individual,China,Transport,Low,0,0,0,0,0,0,0,False Positive
4517,Company_0004517,Corporate,United Kingdom,Wholesale,Medium,0,0,0,0,1,0,1,Under Review
4518,Customer_0004518,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4519,Customer_0004519,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
4520,Company_0004520,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
4521,Customer_0004521,Individual,United Arab Emirates,Hospitality,Low,0,0,0,0,0,0,0,False Positive
4522,Customer_0004522,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
4523,Customer_0004523,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
4524,Customer_0004524,Individual,Zimbabwe,Retail,Medium,0,0,0,1,0,0,0,Closed - No Issue
4525,Customer_0004525,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Monitoring
4526,Customer_0004526,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,Monitoring
4527,Company_0004527,Corporate,Zimbabwe,Financial Services,Low,0,0,0,0,0,1,0,False Positive
4528,Customer_0004528,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
4529,Customer_0004529,Individual,Mozambique,Import/Export,Low,0,0,0,0,0,0,0,Monitoring
4530,Customer_0004530,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
4531,Customer_0004531,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
4532,Company_0004532,Corporate,South Africa,Consulting,Low,0,0,0,0,0,0,0,False Positive
4533,Customer_0004533,Individual,Mauritius,Financial Services,Low,0,0,0,0,0,1,0,Monitoring
4534,Company_0004534,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Monitoring
4535,Customer_0004535,Individual,United Arab Emirates,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
4536,Customer_0004536,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,1,0,Closed - No Issue
4537,Customer_0004537,Individual,Namibia,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
4538,Customer_0004538,Individual,Zimbabwe,Wholesale,Low,0,1,0,0,0,0,0,Closed - No Issue
4539,Customer_0004539,Individual,Botswana,Telecommunications,Low,0,0,0,0,0,0,1,Under Review
4540,Customer_0004540,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4541,Customer_0004541,Individual,Tanzania,Financial Services,Medium,1,0,0,0,0,1,0,False Positive
4542,Customer_0004542,Individual,India,NGO,Medium,0,1,0,0,0,0,0,False Positive
4543,Customer_0004543,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
4544,Customer_0004544,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4545,Company_0004545,Corporate,South Africa,Real Estate,Low,0,0,0,0,0,1,0,False Positive
4546,Customer_0004546,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
4547,Company_0004547,Corporate,South Africa,Pharmaceuticals,Medium,0,0,0,0,1,0,0,Monitoring
4548,Customer_0004548,Individual,South Africa,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
4549,Customer_0004549,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
4550,Customer_0004550,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
4551,Customer_0004551,Individual,United Arab Emirates,Consulting,Medium,0,0,0,0,0,0,0,False Positive
4552,Customer_0004552,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4553,Customer_0004553,Individual,South Africa,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
4554,Customer_0004554,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
4555,Customer_0004555,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
4556,Customer_0004556,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
4557,Customer_0004557,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,Closed - No Issue
4558,Customer_0004558,Individual,South Africa,Retail,Low,0,0,0,0,0,0,0,False Positive
4559,Customer_0004559,Individual,Zimbabwe,Transport,Low,0,0,0,1,0,0,0,False Positive
